A,1945918692783,train,1,[-2 1 0],1 3 8,3,655 1266 1454,49 49 32,0 1,3375,-20,1565966702.819,Fri Aug 16 2019 10:45:02 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -2 0],1 4 12,3,1000 1336 1323,50 50 32,0 1,3659,-200,1565966706.577,Fri Aug 16 2019 10:45:06 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 4 12,3,648 1350 1329,50 50 32,0 1,3327,-100,1565966710.044,Fri Aug 16 2019 10:45:10 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 4 12,3,813 1386 1352,50 50 32,0 1,3551,-100,1565966713.734,Fri Aug 16 2019 10:45:13 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 4 12,3,594 1298 1365,50 50 32,0 1,3257,100,1565966717.125,Fri Aug 16 2019 10:45:17 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 4 12,3,620 1372 1431,50 50 32,0 1,3423,100,1565966720.653,Fri Aug 16 2019 10:45:20 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -2 0],1 4 12,3,670 1206 1310,50 50 32,0 1,3186,-200,1565966723.955,Fri Aug 16 2019 10:45:23 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 4 12,3,855 1323 1404,50 50 32,0 1,3582,100,1565966727.641,Fri Aug 16 2019 10:45:27 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 4 12,3,612 1292 1548,50 50 32,0 1,3452,100,1565966731.233,Fri Aug 16 2019 10:45:31 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 4 12,3,797 1281 1491,50 50 32,0 1,3569,100,1565966736.801,Fri Aug 16 2019 10:45:36 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 4 12,3,576 1782 1551,50 50 32,0 1,3909,100,1565966740.82,Fri Aug 16 2019 10:45:40 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 4 12,3,629 1258 1384,50 50 32,0 1,3271,-100,1565966744.188,Fri Aug 16 2019 10:45:44 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 2 7,3,793 1301 1595,51 51 32,0 1,3689,-70,1565966747.999,Fri Aug 16 2019 10:45:47 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -2 0],1 2 7,3,477 1320 1453,51 51 32,0 1,3250,-70,1565966751.388,Fri Aug 16 2019 10:45:51 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 2 7,3,724 1200 1530,51 51 32,0 1,3454,0,1565966754.97,Fri Aug 16 2019 10:45:54 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-1 1 0],1 4 12,3,1258 1224 1367,50 50 32,0 1,3849,100,1565966758.93,Fri Aug 16 2019 10:45:58 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -2 0],1 4 12,3,606 1270 1363,50 50 32,0 1,3239,-200,1565966762.288,Fri Aug 16 2019 10:46:02 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[-2 1 0],1 4 12,3,764 1245 1362,50 50 32,0 1,3371,100,1565966765.747,Fri Aug 16 2019 10:46:05 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 4 12,3,650 1286 1244,50 50 32,0 1,3180,-100,1565966769.045,Fri Aug 16 2019 10:46:09 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -2 0],1 4 12,3,1439 2973 1454,50 50 32,0 1,5866,-200,1565966775.032,Fri Aug 16 2019 10:46:15 GMT-0400 (Eastern Daylight Time),1
A,1945918692783,train,1,[1 -1 0],1 3 8,3,1211 1261 1438,49 49 32,0 1,3910,10,1565966779.053,Fri Aug 16 2019 10:46:19 GMT-0400 (Eastern Daylight Time),1
