group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1186585178920,train,1,[1 -1 0],1 3 8,3,19643 11012 6834,49 50 32,0 1,37489,10,1565951509.659,Fri Aug 16 2019 06:31:49 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -2 0],1 4 13,3,8729 3773 10113 8680,53 51 51 32,1 2,31295,0,1565951545.534,Fri Aug 16 2019 06:32:25 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 3 8,3,4439 5950 5300,49 50 32,0 1,15689,10,1565951566.779,Fri Aug 16 2019 06:32:46 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 2 5,3,3494 7292 3377,50 50 32,0 1,14163,0,1565951584.01,Fri Aug 16 2019 06:33:04 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 4 13,3,4594 6021 3742,51 51 32,0 1,14357,-30,1565951600.929,Fri Aug 16 2019 06:33:20 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -2 0],1 2 6,3,6238 2744 3598,50 49 32,0 1,12580,100,1565951613.741,Fri Aug 16 2019 06:33:33 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -2 0],1 2 7,3,3560 3862 8723,50 51 32,0 1,16145,-70,1565951632.338,Fri Aug 16 2019 06:33:52 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-1 1 0],1 4 11,3,5595 4217 3273,51 50 32,0 1,13085,-20,1565951648.033,Fri Aug 16 2019 06:34:08 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 3 9,3,2626 1778 9426,49 51 32,0 1,13830,-150,1565951664.045,Fri Aug 16 2019 06:34:24 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-1 1 0],1 4 11,3,2177 1866 2696,51 50 32,0 1,6739,-20,1565951672.744,Fri Aug 16 2019 06:34:32 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 2 5,3,1286 2439 3088,50 50 32,0 1,6813,-10,1565951682.918,Fri Aug 16 2019 06:34:42 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 4 13,3,3937 2248 6227,51 51 32,0 1,12412,10,1565951697.366,Fri Aug 16 2019 06:34:57 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 4 13,3,1700 3103 3926,51 51 32,0 1,8729,10,1565951708.379,Fri Aug 16 2019 06:35:08 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-1 1 0],1 4 12,3,2034 3285 3413,51 49 32,0 1,8732,100,1565951719.822,Fri Aug 16 2019 06:35:19 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 4 12,3,2579 3549 3079,51 49 32,0 1,9207,100,1565951732.592,Fri Aug 16 2019 06:35:32 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 2 6,3,4826 4191 4779,50 49 32,0 1,13796,100,1565951746.525,Fri Aug 16 2019 06:35:46 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -2 0],1 2 6,3,1809 3264 2789,50 49 32,0 1,7862,100,1565951755.919,Fri Aug 16 2019 06:35:55 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 2 6,3,2131 1713 3241,50 49 32,0 1,7085,-200,1565951764.725,Fri Aug 16 2019 06:36:04 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 2 5,3,1657 3672 3421,50 50 32,0 1,8750,0,1565951777.593,Fri Aug 16 2019 06:36:17 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -2 0],1 3 8,3,2647 2001 3396 2953,81 49 50 32,1 2,10997,10,1565951792.117,Fri Aug 16 2019 06:36:32 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -2 0],1 3 10,3,1558 3530 2595,49 49 32,0 1,7683,-20,1565951802.715,Fri Aug 16 2019 06:36:42 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -2 0],1 3 9,3,1675 1850 5083,49 51 32,0 1,8608,-150,1565951812.89,Fri Aug 16 2019 06:36:52 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -2 0],1 2 5,3,1630 2947 3524,50 50 32,0 1,8101,-30,1565951823.933,Fri Aug 16 2019 06:37:03 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-1 1 0],1 4 12,3,3690 5388 3137,51 49 32,0 1,12215,100,1565951837.843,Fri Aug 16 2019 06:37:17 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 4 12,3,1915 1743 2734,51 49 32,0 1,6392,100,1565951846.864,Fri Aug 16 2019 06:37:26 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 4 12,3,717 1836 2911,51 49 32,0 1,5464,100,1565951856.98,Fri Aug 16 2019 06:37:36 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-1 1 0],1 4 12,3,636 3237 5219,51 49 32,0 1,9092,100,1565951869.996,Fri Aug 16 2019 06:37:49 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-1 1 0],1 4 12,3,1254 3236 3408,51 49 32,0 1,7898,100,1565951880.923,Fri Aug 16 2019 06:38:00 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 2 6,3,3047 4281 4531,50 49 32,0 1,11859,100,1565951895.884,Fri Aug 16 2019 06:38:15 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 4 12,3,1933 2517 2436 2813,52 51 49 32,1 2,9699,100,1565951910.047,Fri Aug 16 2019 06:38:30 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-1 1 0],1 4 12,3,730 1516 2567,51 49 32,0 1,4813,100,1565951917.608,Fri Aug 16 2019 06:38:37 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-1 1 0],1 4 12,3,637 2598 2022,51 49 32,0 1,5257,100,1565951925.069,Fri Aug 16 2019 06:38:45 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 2 6,3,2519 2693 3089,50 49 32,0 1,8301,100,1565951936.102,Fri Aug 16 2019 06:38:56 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 2 6,3,2232 1557 4192 2823,50 32 49 32,0 2,10804,100,1565951953.086,Fri Aug 16 2019 06:39:13 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-1 1 0],1 4 12,3,1837 1390 2714,51 49 32,0 1,5941,100,1565951961.622,Fri Aug 16 2019 06:39:21 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -2 0],1 2 6,3,855 1598 2640,50 49 32,0 1,5093,100,1565951970.235,Fri Aug 16 2019 06:39:30 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 2 6,3,1035 1915 2693,50 49 32,0 1,5643,100,1565951978.902,Fri Aug 16 2019 06:39:38 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 4 12,3,839 1571 3245,51 49 32,0 1,5655,100,1565951987.529,Fri Aug 16 2019 06:39:47 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 2 6,3,1090 1555 2585,50 49 32,0 1,5230,100,1565951997.947,Fri Aug 16 2019 06:39:57 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 2 6,3,631 1527 2778,50 49 32,0 1,4936,100,1565952007.166,Fri Aug 16 2019 06:40:07 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -2 0],1 2 6,3,1116 1396 2505,50 49 32,0 1,5017,100,1565952015.149,Fri Aug 16 2019 06:40:15 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-2 1 0],1 4 12,3,811 1447 2423,51 49 32,0 1,4681,100,1565952022.541,Fri Aug 16 2019 06:40:22 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 2 6,3,1110 1446 2472,50 49 32,0 1,5028,100,1565952030.499,Fri Aug 16 2019 06:40:30 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[-1 1 0],1 4 12,3,731 1417 2395,51 49 32,0 1,4543,100,1565952037.325,Fri Aug 16 2019 06:40:37 GMT-0400 (Eastern Daylight Time),3
A,1186585178920,train,1,[1 -1 0],1 2 6,3,964 1521 2296,50 49 32,0 1,4781,100,1565952044.245,Fri Aug 16 2019 06:40:44 GMT-0400 (Eastern Daylight Time),3
