A3HW4QDJB63OQ2,12.00
A3EC3OP6U52JYC,6.00
AV6C736XAEG67,10.00
A222R4PNCF08OF,15.00
A3I40B0FATY8VH,9.00
A2PSR3CMNR1R9X,6.00
A2TLN8489YGY81,15.00
AZCGF2D7QIO10,15.00
A2M926W9I0CP93,15.00
A2683ZVNWI119A,3.00
