group, workerId, subj_id, block, trial, stage, start, goal_original, goal, state_path, length, action_path, feature_path, reward_path, RTs, keys, valid_keys, RT_tot, reward, feature_shuffle, timestamp, datetime, check_fails
A,A39K5MR4MCSC56,1163299663123,0,0,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,5577 5349 2386,49 49 49,0 1 2,13312,13,[0 1],1615134506.813,Sun Mar 07 2021 11:28:26 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,1,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,49 1376 1100,49 49 49,0 1 2,2525,13,[0 1],1615134511.076,Sun Mar 07 2021 11:28:31 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,2,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,77 1333 1 1168,49 32 49 49,0 2 3,2579,1,[0 1],1615134514.98,Sun Mar 07 2021 11:28:34 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,3,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,153 1221 1144,49 49 49,0 1 2,2518,1,[0 1],1615134518.696,Sun Mar 07 2021 11:28:38 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,4,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,160 1189 1394 1,49 49 32 49,0 1 3,2744,13,[0 1],1615134522.714,Sun Mar 07 2021 11:28:42 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,5,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,145 1042 1081,49 49 49,0 1 2,2268,1,[0 1],1615134526.345,Sun Mar 07 2021 11:28:46 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,6,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,27 1083 1051,49 49 49,0 1 2,2161,1,[0 1],1615134529.757,Sun Mar 07 2021 11:28:49 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,7,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,1 1062 1070,49 49 49,0 1 2,2133,13,[0 1],1615134533.611,Sun Mar 07 2021 11:28:53 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,8,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,1 1042 40354,49 49 49,0 1 2,41397,1,[0 1],1615134576.264,Sun Mar 07 2021 11:29:36 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,9,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,16 1032 1070,49 49 49,0 1 2,2118,13,[0 1],1615134579.522,Sun Mar 07 2021 11:29:39 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,10,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,17 1093 1062,49 49 49,0 1 2,2172,1,[0 1],1615134582.811,Sun Mar 07 2021 11:29:42 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,11,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,15 1072 1059,49 49 49,0 1 2,2146,1,[0 1],1615134586.053,Sun Mar 07 2021 11:29:46 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,12,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,16 1079 1083,49 49 49,0 1 2,2178,13,[0 1],1615134589.356,Sun Mar 07 2021 11:29:49 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,13,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,20 1039 1066,49 49 49,0 1 2,2125,1,[0 1],1615134592.655,Sun Mar 07 2021 11:29:52 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,14,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,22 1073 1108,49 49 49,0 1 2,2203,13,[0 1],1615134596.005,Sun Mar 07 2021 11:29:56 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,15,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,16 1030 1047,49 49 49,0 1 2,2093,1,[0 1],1615134599.197,Sun Mar 07 2021 11:29:59 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,16,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,28 1079 1048,49 49 49,0 1 2,2155,1,[0 1],1615134602.45,Sun Mar 07 2021 11:30:02 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,17,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,16 1039 1071,49 49 49,0 1 2,2126,13,[0 1],1615134605.751,Sun Mar 07 2021 11:30:05 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,18,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,18 1091 1086,49 49 49,0 1 2,2195,13,[0 1],1615134609.094,Sun Mar 07 2021 11:30:09 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,19,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,16 1110 1045,49 49 49,0 1 2,2171,13,[0 1],1615134612.376,Sun Mar 07 2021 11:30:12 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,20,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,20 1049 1072,49 49 49,0 1 2,2141,1,[0 1],1615134615.716,Sun Mar 07 2021 11:30:15 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,21,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,16 1121 1094,49 49 49,0 1 2,2231,1,[0 1],1615134619.082,Sun Mar 07 2021 11:30:19 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,22,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,17 1070 1046,49 49 49,0 1 2,2133,1,[0 1],1615134622.344,Sun Mar 07 2021 11:30:22 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,23,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,20 1072 1074,49 49 49,0 1 2,2166,13,[0 1],1615134625.654,Sun Mar 07 2021 11:30:25 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,24,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,15 1092 1054,49 49 49,0 1 2,2161,13,[0 1],1615134628.952,Sun Mar 07 2021 11:30:28 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,25,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,16 1077 1027,49 49 49,0 1 2,2120,1,[0 1],1615134632.204,Sun Mar 07 2021 11:30:32 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,26,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,16 1098 1029,49 49 49,0 1 2,2143,13,[0 1],1615134635.478,Sun Mar 07 2021 11:30:35 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,27,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,16 1109 1111,49 49 49,0 1 2,2236,13,[0 1],1615134638.822,Sun Mar 07 2021 11:30:38 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,28,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],4 1 8,20 1073 1112,49 49 49,0 1 2,2205,13,[0 1],1615134642.147,Sun Mar 07 2021 11:30:42 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,29,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,17 1080 1059,49 49 49,0 1 2,2156,1,[0 1],1615134645.435,Sun Mar 07 2021 11:30:45 GMT-0500 (Eastern Standard Time),0
A,A39K5MR4MCSC56,1163299663123,0,30,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[1 1];[8 0],0 1 0,16 1089 1076,49 49 49,0 1 2,2181,1,[0 1],1615134648.709,Sun Mar 07 2021 11:30:48 GMT-0500 (Eastern Standard Time),0
