group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1515914613004,train,1,[1 -1 0],1 2 6,3,4986 2969 5984,50 51 32,0 1,13939,100,1555329339.555,Mon Apr 15 2019 06:55:39 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[1 -1 0],1 3 9,3,736 3361 2078,49 49 32,0 1,6175,0,1555329350.787,Mon Apr 15 2019 06:55:50 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 4 11,3,1479 3208 1752,51 50 32,0 1,6439,0,1555329358.587,Mon Apr 15 2019 06:55:58 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-2 1 0],1 4 13,3,731 3706 1974,51 49 32,0 1,6411,-20,1555329367.585,Mon Apr 15 2019 06:56:07 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[1 -2 0],1 2 7,3,767 1487 1634,50 49 32,0 1,3888,-20,1555329372.052,Mon Apr 15 2019 06:56:12 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[1 -2 0],1 4 12,3,623 1815 1505,51 51 32,0 1,3943,-200,1555329376.442,Mon Apr 15 2019 06:56:16 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 2 6,3,409 1370 2053,50 51 32,0 1,3832,-100,1555329380.969,Mon Apr 15 2019 06:56:20 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[1 -2 0],1 3 10,3,865 1485 1784,49 51 32,0 1,4134,-180,1555329385.689,Mon Apr 15 2019 06:56:25 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 3 9,3,544 1855 1625,49 49 32,0 1,4024,0,1555329391.602,Mon Apr 15 2019 06:56:31 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[1 -1 0],1 3 8,3,780 2004 1593,49 50 32,0 1,4377,90,1555329396.41,Mon Apr 15 2019 06:56:36 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 3 8,3,687 1625 1759,49 50 32,0 1,4071,-90,1555329401.106,Mon Apr 15 2019 06:56:41 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 3 10,3,1003 1846 1471,49 51 32,0 1,4320,90,1555329406.192,Mon Apr 15 2019 06:56:46 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[1 -1 0],1 3 10,3,855 1857 1463,49 51 32,0 1,4175,-90,1555329411.785,Mon Apr 15 2019 06:56:51 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 3 8,3,835 1713 1481,49 50 32,0 1,4029,-90,1555329417.155,Mon Apr 15 2019 06:56:57 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 3 9,3,803 1438 1689,49 49 32,0 1,3930,0,1555329423.499,Mon Apr 15 2019 06:57:03 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 3 10,3,770 1375 1512,49 51 32,0 1,3657,90,1555329429.361,Mon Apr 15 2019 06:57:09 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[1 -2 0],1 2 7,3,1265 1888 1673,50 49 32,0 1,4826,-20,1555329434.866,Mon Apr 15 2019 06:57:14 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[1 -2 0],1 2 5,3,600 1416 1495,50 50 32,0 1,3511,-40,1555329440.16,Mon Apr 15 2019 06:57:20 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 2 6,3,554 1327 1496,50 51 32,0 1,3377,-100,1555329444.081,Mon Apr 15 2019 06:57:24 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-2 1 0],1 4 13,3,611 1469 1537,51 49 32,0 1,3617,-20,1555329448.321,Mon Apr 15 2019 06:57:28 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[1 -1 0],1 4 11,3,544 206 1385 1615,32 51 50 32,1 2,3750,0,1555329452.807,Mon Apr 15 2019 06:57:32 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[1 -2 0],1 4 12,3,663 1314 1437,51 51 32,0 1,3414,-200,1555329457.759,Mon Apr 15 2019 06:57:37 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 3 9,3,632 1377 1558,49 49 32,0 1,3567,0,1555329462.063,Mon Apr 15 2019 06:57:42 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 3 8,3,439 1217 1377,49 50 32,0 1,3033,-90,1555329465.553,Mon Apr 15 2019 06:57:45 GMT-0500 (Central Daylight Time),2
A,1515914613004,train,1,[-1 1 0],1 3 10,3,457 1278 1481,49 51 32,0 1,3216,90,1555329469.137,Mon Apr 15 2019 06:57:49 GMT-0500 (Central Daylight Time),2
