group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1394247669255,train,1,[0 1 0],1 3 8,3,4383 6385 29856 3474 1404 3480,32 32 49 32 49 32,2 4,48982,9,1564688271.738,Thu Aug 01 2019 13:37:51 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 1 0],1 3 8,3,688 1925 422 2231,49 32 49 32,0 2,5266,9,1564688278.109,Thu Aug 01 2019 13:37:58 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 0 1],1 2 7,3,992 1309 1323 498 2001,50 32 32 50 32,0 3,6123,-1,1564688285.205,Thu Aug 01 2019 13:38:05 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 0 1],1 3 8,3,605 2494 2131,49 49 32,0 1,5230,-10,1564688291.287,Thu Aug 01 2019 13:38:11 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 1 0],1 3 8,3,954 2540 3798,49 49 32,0 1,7292,9,1564688299.335,Thu Aug 01 2019 13:38:19 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 0 1],1 3 8,3,594 4299 3006,49 49 32,0 1,7899,-10,1564688308.639,Thu Aug 01 2019 13:38:28 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 0 1],1 4 12,3,1869 3035 2894,51 51 32,0 1,7798,10,1564688317.003,Thu Aug 01 2019 13:38:37 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 1 0],1 2 7,3,1237 2370 2169,50 50 32,0 1,5776,-1,1564688324.037,Thu Aug 01 2019 13:38:44 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 0 1],1 3 8,3,1106 2797 2107,49 49 32,0 1,6010,-10,1564688331.015,Thu Aug 01 2019 13:38:51 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 0 1],1 3 8,3,1808 2940 3511 573,49 49 49 32,0 1,8832,-10,1564688341.027,Thu Aug 01 2019 13:39:01 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 0 1],1 3 8,3,1993 514 3039 1847,32 49 49 32,1 2,7393,-10,1564688350.346,Thu Aug 01 2019 13:39:10 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 1 0],1 3 8,3,782 424 2913 1965,32 49 49 32,1 2,6084,9,1564688357.22,Thu Aug 01 2019 13:39:17 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 0 1],1 2 6,3,1331 1692 1745,50 49 32,0 1,4768,-10,1564688362.75,Thu Aug 01 2019 13:39:22 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 0 1],1 4 12,3,1026 2958 2049,51 51 32,0 1,6033,10,1564688372.22,Thu Aug 01 2019 13:39:32 GMT-0600 (Mountain Daylight Time),0
A,1394247669255,train,1,[0 0 1],1 4 11,3,1097 2050 2248,51 49 32,0 1,5395,0,1564688379.968,Thu Aug 01 2019 13:39:39 GMT-0600 (Mountain Daylight Time),0
