group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1522587612390,train,1,[-2 1 0],1 3 8,3,3111 11929 11559,97 97 32,0 1,26599,-180,1565396768.445,Fri Aug 09 2019 17:26:08 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[1 -2 0],1 3 8,3,2871 4480 3145,97 97 32,0 1,10496,90,1565396780.284,Fri Aug 09 2019 17:26:20 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[-1 1 0],1 3 8,3,903 1040 3040,97 97 32,0 1,4983,-90,1565396786.691,Fri Aug 09 2019 17:26:26 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[-2 1 0],1 3 10,3,2920 1959 2200,97 98 32,0 1,7079,90,1565396794.571,Fri Aug 09 2019 17:26:34 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[1 -1 0],1 3 10,3,1134 1432 1224,97 98 32,0 1,3790,-90,1565396799.155,Fri Aug 09 2019 17:26:39 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[1 -2 0],1 3 10,3,793 839 1784 2544,32 97 98 32,1 2,5960,-180,1565396805.995,Fri Aug 09 2019 17:26:45 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[-1 1 0],1 3 9,3,1096 1848 2041,97 99 32,0 1,4985,0,1565396811.532,Fri Aug 09 2019 17:26:51 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[-2 1 0],1 3 9,3,616 3240 2152,97 99 32,0 1,6008,-150,1565396819.547,Fri Aug 09 2019 17:26:59 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[-1 1 0],1 4 12,3,2929 3135 1864,98 97 32,0 1,7928,100,1565396828.091,Fri Aug 09 2019 17:27:08 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[-1 1 0],1 4 12,3,808 1656 1697,98 97 32,0 1,4161,100,1565396834.276,Fri Aug 09 2019 17:27:14 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[1 -2 0],1 4 12,3,600 1576 1920,98 97 32,0 1,4096,-200,1565396838.947,Fri Aug 09 2019 17:27:18 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[1 -2 0],1 4 13,3,688 1432 1672,98 98 32,0 1,3792,0,1565396843.187,Fri Aug 09 2019 17:27:23 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[-2 1 0],1 4 13,3,537 2047 1544,98 98 32,0 1,4128,-30,1565396847.947,Fri Aug 09 2019 17:27:27 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[1 -1 0],1 4 13,3,560 1640 1792,98 98 32,0 1,3992,10,1565396852.331,Fri Aug 09 2019 17:27:32 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[1 -1 0],1 2 7,3,1993 4567 1816,99 99 32,0 1,8376,0,1565396861.371,Fri Aug 09 2019 17:27:41 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[1 -1 0],1 4 11,3,696 1816 1904,98 99 32,0 1,4416,20,1565396866.268,Fri Aug 09 2019 17:27:46 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[-2 1 0],1 4 11,3,752 1848 1576,98 99 32,0 1,4176,-50,1565396870.987,Fri Aug 09 2019 17:27:50 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[-1 1 0],1 4 11,3,1472 1400 1712,98 99 32,0 1,4584,-20,1565396876.147,Fri Aug 09 2019 17:27:56 GMT-0700 (Pacific Daylight Time),0
A,1522587612390,train,1,[1 -2 0],1 2 6,3,1263 1416 1576,99 97 32,0 1,4255,100,1565396880.883,Fri Aug 09 2019 17:28:00 GMT-0700 (Pacific Daylight Time),0
