group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1727550613753,train,1,[-2 1 0],1 2 7,3,13007 6231 10951,98 99 32,0 1,30189,-10,1553802116.519,Thu Mar 28 2019 15:41:56 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[-1 1 0],1 4 12,3,1703 3544 10329,99 99 32,0 1,15576,100,1553802135.574,Thu Mar 28 2019 15:42:15 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[-1 1 0],1 4 12,3,655 1728 2216,99 99 32,0 1,4599,100,1553802144.22,Thu Mar 28 2019 15:42:24 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[-1 1 0],1 3 10,3,698 2936 2296,97 97 32,0 1,5930,90,1553802152.236,Thu Mar 28 2019 15:42:32 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[1 -1 0],1 2 6,3,919 1743 5698,98 98 32,0 1,8360,100,1553802165.973,Thu Mar 28 2019 15:42:45 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[-1 1 0],1 3 10,3,695 1600 4560,97 97 32,0 1,6855,90,1553802177.5,Thu Mar 28 2019 15:42:57 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[1 -1 0],1 4 12,3,1240 1608 3375,99 99 32,0 1,6223,-100,1553802185.436,Thu Mar 28 2019 15:43:05 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[-2 1 0],1 3 10,3,480 1672 3616,97 97 32,0 1,5768,90,1553802194.548,Thu Mar 28 2019 15:43:14 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[1 -2 0],1 2 6,3,496 1528 2992,98 98 32,0 1,5016,100,1553802204.595,Thu Mar 28 2019 15:43:24 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[-1 1 0],1 3 10,3,535 1752 2936,97 97 32,0 1,5223,90,1553802214.65,Thu Mar 28 2019 15:43:34 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[-2 1 0],1 3 10,3,447 1352 2448,97 97 32,0 1,4247,90,1553802221.554,Thu Mar 28 2019 15:43:41 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[-2 1 0],1 3 10,3,385 1382 2592,97 97 32,0 1,4359,90,1553802228.841,Thu Mar 28 2019 15:43:48 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[1 -2 0],1 4 12,3,448 1360 2504,99 99 32,0 1,4312,-200,1553802236.977,Thu Mar 28 2019 15:43:56 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[1 -1 0],1 3 10,3,360 1319 2592,97 97 32,0 1,4271,-90,1553802244.056,Thu Mar 28 2019 15:44:04 GMT-0400 (Eastern Daylight Time),0
A,1727550613753,train,1,[-1 1 0],1 3 10,3,440 1281 2919,97 97 32,0 1,4640,90,1553802250.856,Thu Mar 28 2019 15:44:10 GMT-0400 (Eastern Daylight Time),0
