group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1919467138879,train,1,[-2 1 0],1 3 10,3,6027 8182 7563,49 50 32,0 1,21772,90,1565122747.271,Tue Aug 06 2019 13:19:07 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-2 1 0],1 2 7,3,2320 2486 6741 3476,51 50 49 32,0 1,15023,-70,1565122765.264,Tue Aug 06 2019 13:19:25 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-2 1 0],1 4 11,3,1155 2168 3622,50 50 32,0 1,6945,0,1565122774.071,Tue Aug 06 2019 13:19:34 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -2 0],1 3 10,3,641 2740 3279,49 50 32,0 1,6660,-180,1565122783.399,Tue Aug 06 2019 13:19:43 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -1 0],1 2 6,3,869 1845 2475,51 51 32,0 1,5189,100,1565122791.458,Tue Aug 06 2019 13:19:51 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-2 1 0],1 2 6,3,600 1565 3394,51 51 32,0 1,5559,-200,1565122801.479,Tue Aug 06 2019 13:20:01 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -1 0],1 4 13,3,884 1439 2582,50 49 32,0 1,4905,10,1565122808.579,Tue Aug 06 2019 13:20:08 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -1 0],1 4 13,3,1370 2889 2355,50 49 32,0 1,6614,10,1565122816.474,Tue Aug 06 2019 13:20:16 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-2 1 0],1 2 5,3,993 2133 1990,51 49 32,0 1,5116,10,1565122824.457,Tue Aug 06 2019 13:20:24 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -2 0],1 2 6,3,2048 1345 3241,51 51 32,0 1,6634,100,1565122832.187,Tue Aug 06 2019 13:20:32 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -2 0],1 2 6,3,623 2521 2441,51 51 32,0 1,5585,100,1565122838.843,Tue Aug 06 2019 13:20:38 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -1 0],1 2 6,3,918 2409 2201,51 51 32,0 1,5528,100,1565122845.437,Tue Aug 06 2019 13:20:45 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-1 1 0],1 3 10,3,1820 1572 2109,49 50 32,0 1,5501,90,1565122851.908,Tue Aug 06 2019 13:20:51 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-2 1 0],1 3 10,3,1644 1528 1793,49 50 32,0 1,4965,90,1565122857.891,Tue Aug 06 2019 13:20:57 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -2 0],1 2 6,3,1336 1605 1926,51 51 32,0 1,4867,100,1565122863.906,Tue Aug 06 2019 13:21:03 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-1 1 0],1 3 10,3,1366 1528 2179,49 50 32,0 1,5073,90,1565122869.629,Tue Aug 06 2019 13:21:09 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -2 0],1 2 6,3,2695 2813 2003,51 51 32,0 1,7511,100,1565122877.887,Tue Aug 06 2019 13:21:17 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-2 1 0],1 3 10,3,1722 1339 1552,49 50 32,0 1,4613,90,1565122883.069,Tue Aug 06 2019 13:21:23 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-2 1 0],1 3 10,3,1106 1356 1667,49 50 32,0 1,4129,90,1565122887.878,Tue Aug 06 2019 13:21:27 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -2 0],1 2 6,3,1243 1272 1615,51 51 32,0 1,4130,100,1565122892.671,Tue Aug 06 2019 13:21:32 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-2 1 0],1 3 10,3,1177 1493 1511,49 50 32,0 1,4181,90,1565122897.381,Tue Aug 06 2019 13:21:37 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -2 0],1 2 6,3,1157 1716 1658,51 51 32,0 1,4531,100,1565122902.451,Tue Aug 06 2019 13:21:42 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -2 0],1 2 6,3,1182 1301 1514,51 51 32,0 1,3997,100,1565122906.865,Tue Aug 06 2019 13:21:46 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -2 0],1 2 6,3,952 1334 1596,51 51 32,0 1,3882,100,1565122911.181,Tue Aug 06 2019 13:21:51 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -2 0],1 2 6,3,453 1324 1754,51 51 32,0 1,3531,100,1565122915.782,Tue Aug 06 2019 13:21:55 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-1 1 0],1 3 10,3,1518 1282 1493,49 50 32,0 1,4293,90,1565122920.514,Tue Aug 06 2019 13:22:00 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[1 -1 0],1 2 6,3,953 1340 1482,51 51 32,0 1,3775,100,1565122924.744,Tue Aug 06 2019 13:22:04 GMT-0700 (Pacific Daylight Time),0
A,1919467138879,train,1,[-1 1 0],1 3 10,3,1381 1288 1364,49 50 32,0 1,4033,90,1565122929.132,Tue Aug 06 2019 13:22:09 GMT-0700 (Pacific Daylight Time),0
