group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1735277954947,train,1,[1 -1 0],1 3 10,3,7181 6236 12336,97 97 32,0 1,25753,-90,1555330891.274,Mon Apr 15 2019 08:21:31 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-1 1 0],1 2 5,3,1630 3876 8087,98 98 32,0 1,13593,20,1555330909.375,Mon Apr 15 2019 08:21:49 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[1 -2 0],1 4 13,3,508 4244 7892,99 99 32,0 1,12644,10,1555330926.834,Mon Apr 15 2019 08:22:06 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-2 1 0],1 3 8,3,1262 2027 3481,97 98 32,0 1,6770,-180,1555330937.146,Mon Apr 15 2019 08:22:17 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[1 -1 0],1 2 6,3,882 4393 4118,98 99 32,0 1,9393,100,1555330950.559,Mon Apr 15 2019 08:22:30 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-2 1 0],1 3 9,3,1912 1707 2324,97 99 32,0 1,5943,-80,1555330962.84,Mon Apr 15 2019 08:22:42 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-1 1 0],1 3 8,3,624 2221 2890,97 98 32,0 1,5735,-90,1555330970.716,Mon Apr 15 2019 08:22:50 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-2 1 0],1 2 7,3,686 2554 2337,98 97 32,0 1,5577,-20,1555330977.879,Mon Apr 15 2019 08:22:57 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[1 -2 0],1 2 6,3,550 2793 5219,98 99 32,0 1,8562,100,1555330987.197,Mon Apr 15 2019 08:23:07 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[1 -2 0],1 4 11,3,760 2124 2285,99 97 32,0 1,5169,-20,1555330993.248,Mon Apr 15 2019 08:23:13 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[1 -1 0],1 2 6,3,5326 1536 2467,98 99 32,0 1,9329,100,1555331003.656,Mon Apr 15 2019 08:23:23 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[1 -1 0],1 4 11,3,1235 4353 6396,99 97 32,0 1,11984,0,1555331018.178,Mon Apr 15 2019 08:23:38 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-2 1 0],1 4 12,3,447 1438 6982,99 98 32,0 1,8867,100,1555331028.416,Mon Apr 15 2019 08:23:48 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-2 1 0],1 3 10,3,1699 2428 3132,97 97 32,0 1,7259,90,1555331037.807,Mon Apr 15 2019 08:23:57 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-1 1 0],1 2 7,3,8330 1298 2550,98 97 32,0 1,12178,0,1555331050.766,Mon Apr 15 2019 08:24:10 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-2 1 0],1 2 6,3,1204 1481 2451,98 99 32,0 1,5136,-200,1555331058.636,Mon Apr 15 2019 08:24:18 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-2 1 0],1 3 9,3,626 2715 2074,97 99 32,0 1,5415,-80,1555331064.991,Mon Apr 15 2019 08:24:24 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[-1 1 0],1 2 7,3,745 1709 2892,98 97 32,0 1,5346,0,1555331070.998,Mon Apr 15 2019 08:24:30 GMT-0400 (Eastern Daylight Time),0
A,1735277954947,train,1,[1 -1 0],1 2 7,3,1875 1704 1409,98 97 32,0 1,4988,0,1555331076.691,Mon Apr 15 2019 08:24:36 GMT-0400 (Eastern Daylight Time),0
