group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1989513564878,train,1,[1 -1 0],1 4 11,3,2945 3695 11161,99 98 32,0 1,17801,0,1555332412.199,Mon Apr 15 2019 08:46:52 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[-1 1 0],1 4 13,3,1281 1665 2207,99 97 32,0 1,5153,-10,1555332418.678,Mon Apr 15 2019 08:46:58 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[-1 1 0],1 4 12,3,744 1600 3001,99 99 32,0 1,5345,100,1555332425.047,Mon Apr 15 2019 08:47:05 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -2 0],1 3 8,3,1126 2408 2567,97 97 32,0 1,6101,90,1555332432.021,Mon Apr 15 2019 08:47:12 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -2 0],1 2 7,3,2633 2199 1552,98 97 32,0 1,6384,-20,1555332440.702,Mon Apr 15 2019 08:47:20 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -1 0],1 3 9,3,681 1511 2121,97 98 32,0 1,4313,0,1555332446.919,Mon Apr 15 2019 08:47:26 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[-2 1 0],1 3 10,3,1382 1025 2152,97 99 32,0 1,4559,90,1555332452.766,Mon Apr 15 2019 08:47:32 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[-1 1 0],1 2 6,3,1114 1439 1537,98 98 32,0 1,4090,-100,1555332457.871,Mon Apr 15 2019 08:47:37 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -2 0],1 2 5,3,943 2407 1599,98 99 32,0 1,4949,-40,1555332465.805,Mon Apr 15 2019 08:47:45 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -2 0],1 4 12,3,647 1465 4154,99 99 32,0 1,6266,-200,1555332474.744,Mon Apr 15 2019 08:47:54 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -2 0],1 3 8,3,983 1313 1920,97 97 32,0 1,4216,90,1555332480.376,Mon Apr 15 2019 08:48:00 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -1 0],1 3 8,3,487 1304 1641,97 97 32,0 1,3432,90,1555332485.352,Mon Apr 15 2019 08:48:05 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[-2 1 0],1 4 12,3,792 1297 1711,99 99 32,0 1,3800,100,1555332491.015,Mon Apr 15 2019 08:48:11 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -2 0],1 3 8,3,1280 1281 2191,97 97 32,0 1,4752,90,1555332497.983,Mon Apr 15 2019 08:48:17 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[-2 1 0],1 3 8,3,776 1400 1240 2976,37 97 97 32,1 2,6392,-180,1555332507.343,Mon Apr 15 2019 08:48:27 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[-2 1 0],1 4 12,3,1688 1264 1712,99 99 32,0 1,4664,100,1555332513.312,Mon Apr 15 2019 08:48:33 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -1 0],1 3 8,3,992 1264 1857,97 97 32,0 1,4113,90,1555332518.368,Mon Apr 15 2019 08:48:38 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -1 0],1 4 11,3,2792 1353 1711,99 98 32,0 1,5856,0,1555332524.831,Mon Apr 15 2019 08:48:44 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -1 0],1 2 5,3,1080 1376 1480,98 99 32,0 1,3936,-20,1555332530.391,Mon Apr 15 2019 08:48:50 GMT-0400 (Eastern Daylight Time),1
A,1989513564878,train,1,[1 -2 0],1 3 8,3,984 1248 1752,97 97 32,0 1,3984,90,1555332535.511,Mon Apr 15 2019 08:48:55 GMT-0400 (Eastern Daylight Time),1
