group, workerId, subj_id, block, trial, stage, start, goal_original, goal, state_path, length, action_path, feature_path, reward_path, RTs, keys, valid_keys, RT_tot, reward, feature_shuffle, timestamp, datetime, check_fails
A,A17Q4QN6UE0EZC,1539204378009,0,0,train,1,[1 0],[1 0],1 2 4 2 3 6,6,2 2 1 1 2,[0 2];[0 0];[0 0];[0 0];[7 0],0 0 0 0 7,1967 8846 4201 3129 2853,49 50 49 49 50,0 1 2 3 4,20996,7,[0 1],1616971897.223,Sun Mar 28 2021 15:51:37 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,1,train,1,[1 0],[1 0],1 2 5 2 4 6,6,1 3 1 2 2,[4 0];[0 0];[0 0];[0 0];[4 6],4 0 0 0 4,3616 5078 2634 4962 2733,50 51 50 50 50,0 1 2 3 4,19023,8,[0 1],1616971920.06,Sun Mar 28 2021 15:52:00 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,2,train,1,[1 0],[1 0],1 2 3 2 5 6,6,1 1 1 3 2,[4 0];[0 0];[0 0];[0 0];[0 8],4 0 0 0 0,1017 4853 4072 4209 3105,50 49 49 51 49,0 1 2 3 4,17256,4,[0 1],1616971940.426,Sun Mar 28 2021 15:52:20 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,3,train,1,[0 1],[0 1],1 2 4 2 4 2 3 2 3 2 3 2 3 6,14,1 2 1 2 1 1 1 1 1 1 1 1 2,[4 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[7 0],0 0 0 0 0 0 0 0 0 0 0 0 0,888 2766 3331 3104 2941 2864 2621 2363 2863 4785 3668 2344 2521,50 50 49 50 49 49 49 49 49 49 49 49 50,0 1 2 3 4 5 6 7 8 9 10 11 12,37059,0,[0 1],1616971979.89,Sun Mar 28 2021 15:52:59 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,4,train,1,[0 1],[0 1],1 2 5 2 5 2 5 2 5 2 4 6,12,2 3 1 3 1 3 1 3 1 2 2,[0 2];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[4 6],2 0 0 0 0 0 0 0 0 0 6,691 4809 2401 3179 2461 3132 2535 2451 2068 2619 5459,49 51 50 51 50 51 50 51 50 50 50,0 1 2 3 4 5 6 7 8 9 10,31805,8,[0 1],1616972015.49,Sun Mar 28 2021 15:53:35 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,5,train,1,[1 0],[1 0],1 2 3 2 4 6,6,2 1 1 2 2,[0 2];[0 0];[0 0];[0 0];[4 6],0 0 0 0 4,2588 6975 3608 7069 2830,49 49 49 50 50,0 1 2 3 4,23070,4,[0 1],1616972041.39,Sun Mar 28 2021 15:54:01 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,6,train,1,[0 1],[0 1],1 2 3 6,4,1 1 2,[4 0];[0 0];[7 0],0 0 0,3863 4347 3204,50 49 50,0 1 2,11414,0,[0 1],1616972055.292,Sun Mar 28 2021 15:54:15 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,7,train,1,[0 1],[0 1],1 2 4 6,4,2 2 2,[0 2];[0 0];[4 6],2 0 6,2238 13371 3263,49 50 50,0 1 2,18872,8,[0 1],1616972076.427,Sun Mar 28 2021 15:54:36 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,8,train,1,[0 1],[0 1],1 2 5 6,4,2 3 2,[0 2];[0 0];[0 8],2 0 8,1901 6643 4268,49 51 49,0 1 2,12812,10,[0 1],1616972091.707,Sun Mar 28 2021 15:54:51 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,9,train,1,[0 1],[0 1],1 2 5 6,4,2 3 2,[0 2];[0 0];[0 8],2 0 8,1622 2941 2442,49 51 49,0 1 2,7005,10,[0 1],1616972102.345,Sun Mar 28 2021 15:55:02 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,10,train,1,[0 1],[0 1],1 2 5 6,4,2 3 2,[0 2];[0 0];[0 8],2 0 8,758 4431 2638,49 51 49,0 1 2,7827,10,[0 1],1616972112.839,Sun Mar 28 2021 15:55:12 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,11,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[0 0];[7 0],4 0 7,1082 5917 3599,50 49 50,0 1 2,10598,11,[0 1],1616972128.94,Sun Mar 28 2021 15:55:28 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,12,train,1,[0 1],[0 1],1 2 3 2 3 6,6,2 1 1 1 2,[0 2];[0 0];[0 0];[0 0];[7 0],2 0 0 0 0,5088 5719 2861 2498 1834,49 49 49 49 50,0 1 2 3 4,18000,2,[0 1],1616973407.7,Sun Mar 28 2021 16:16:47 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,13,train,1,[1 0],[1 0],1 2 3 6,4,1 1 2,[4 0];[0 0];[7 0],4 0 7,2584 3104 2676,50 49 50,0 1 2,8364,11,[0 1],1616973418.317,Sun Mar 28 2021 16:16:58 GMT-0700 (Pacific Daylight Time),0
A,A17Q4QN6UE0EZC,1539204378009,0,14,train,1,[1 0],[1 0],1 2 3 6,4,2 1 2,[0 2];[0 0];[7 0],0 0 7,1818 4209 1696,49 49 50,0 1 2,7723,7,[0 1],1616973427.975,Sun Mar 28 2021 16:17:07 GMT-0700 (Pacific Daylight Time),0
