group, workerId, subj_id, block, trial, stage, start, goal_original, goal, state_path, length, action_path, feature_path, reward_path, RTs, keys, valid_keys, RT_tot, reward, feature_shuffle, timestamp, datetime, check_fails
A,A1F2APQMJSQVFK,1584602140699,0,0,train,1,[1 0],[0 1],1 2 5 6,4,2 3 2,[2 0];[0 0];[8 0],0 0 0,8685 18681 9407,50 50 50,0 1 2,36773,0,[1 0],1616380482.706,Sun Mar 21 2021 22:34:42 GMT-0400 (Eastern Daylight Time),0
A,A1F2APQMJSQVFK,1584602140699,0,1,train,1,[1 0],[0 1],1 2 4 2 3 6,6,2 2 1 1 2,[2 0];[0 0];[0 0];[0 0];[0 7],0 0 0 0 7,3268 8187 8269 5175 6879,50 51 49 49 49,0 1 2 3 4,31778,7,[1 0],1616380529.53,Sun Mar 21 2021 22:35:29 GMT-0400 (Eastern Daylight Time),0
A,A1F2APQMJSQVFK,1584602140699,0,2,train,1,[0 1],[1 0],1 2 5 6,4,1 3 2,[0 4];[0 0];[8 0],0 0 8,4975 13045 10313,49 50 50,0 1 2,28333,8,[1 0],1616380565.382,Sun Mar 21 2021 22:36:05 GMT-0400 (Eastern Daylight Time),0
A,A1F2APQMJSQVFK,1584602140699,0,3,train,1,[1 0],[0 1],1 2 4 6,4,1 2 2,[0 4];[0 0];[6 4],4 0 4,4091 6599 7309,49 51 50,0 1 2,17999,8,[1 0],1616380591.958,Sun Mar 21 2021 22:36:31 GMT-0400 (Eastern Daylight Time),0
A,A1F2APQMJSQVFK,1584602140699,0,4,train,1,[0 1],[1 0],1 2 4 6,4,1 2 2,[0 4];[0 0];[6 4],0 0 6,2624 8178 5967,49 51 50,0 1 2,16769,6,[1 0],1616380617.281,Sun Mar 21 2021 22:36:57 GMT-0400 (Eastern Daylight Time),0
A,A1F2APQMJSQVFK,1584602140699,0,5,train,1,[1 0],[0 1],1 2 3 6,4,1 1 2,[0 4];[0 0];[0 7],4 0 7,6272 11859 9253,49 49 49,0 1 2,27384,11,[1 0],1616380658.572,Sun Mar 21 2021 22:37:38 GMT-0400 (Eastern Daylight Time),0
A,A1F2APQMJSQVFK,1584602140699,0,6,train,1,[0 1],[1 0],1 2 5 6,4,2 3 2,[2 0];[0 0];[8 0],2 0 8,3328 9542 5924,50 50 50,0 1 2,18794,10,[1 0],1616380688.904,Sun Mar 21 2021 22:38:08 GMT-0400 (Eastern Daylight Time),0
A,A1F2APQMJSQVFK,1584602140699,0,7,train,1,[0 1],[1 0],1 2 4 6,4,2 2 2,[2 0];[0 0];[6 4],2 0 6,7570 7221 5183,50 51 50,0 1 2,19974,8,[1 0],1616380715.044,Sun Mar 21 2021 22:38:35 GMT-0400 (Eastern Daylight Time),0
A,A1F2APQMJSQVFK,1584602140699,0,8,train,1,[1 0],[0 1],1 2 3 2 5 2 3 2 4 2 5 6,12,1 1 1 3 1 1 1 2 1 3 2,[0 4];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[0 0];[8 0],4 0 0 0 0 0 0 0 0 0 0,4141 6049 6360 6824 5718 7576 4999 6612 5181 6113 6522,49 49 50 50 49 49 50 51 49 50 50,0 1 2 3 4 5 6 7 8 9 10,66095,4,[1 0],1616380786.677,Sun Mar 21 2021 22:39:46 GMT-0400 (Eastern Daylight Time),0
A,A1F2APQMJSQVFK,1584602140699,0,9,train,1,[1 0],[0 1],1 2 3 6,4,1 1 2,[0 4];[0 0];[0 7],4 0 7,3489 4377 4673,49 49 49,0 1 2,12539,11,[1 0],1616380804.715,Sun Mar 21 2021 22:40:04 GMT-0400 (Eastern Daylight Time),0
