group, workerId, subj_id, block, trial, stage, start, goal_original, goal, state_path, length, action_path, feature_path, reward_path, RTs, keys, valid_keys, RT_tot, reward, feature_shuffle, timestamp, datetime, check_fails
A,A2YGOORS5N9RW8,1134204304011,0,0,train,1,[0 1],[1 0],1 2 5 6,4,2 3 2,[2 0];[0 0];[8 0],2 0 8,2361 17362 14672,98 97 98,0 1 2,34395,10,[1 0],1616464809.608,Mon Mar 22 2021 19:00:09 GMT-0700 (Pacific Daylight Time),0
A,A2YGOORS5N9RW8,1134204304011,0,1,train,1,[1 0],[0 1],1 2 5 2 3 2 4 6,8,2 3 1 1 1 2 2,[2 0];[0 0];[0 0];[0 0];[0 0];[0 0];[6 4],0 0 0 0 0 0 4,3578 13954 4907 3250 3534 6119 3021,98 97 97 99 97 98 98,0 1 2 3 4 5 6,38363,4,[1 0],1616464855.872,Mon Mar 22 2021 19:00:55 GMT-0700 (Pacific Daylight Time),0
A,A2YGOORS5N9RW8,1134204304011,0,2,train,1,[1 0],[0 1],1 2 5 2 3 6,6,1 3 1 1 2,[0 4];[0 0];[0 0];[0 0];[0 7],4 0 0 0 7,1696 5411 2922 2722 3987,97 97 97 99 98,0 1 2 3 4,16738,11,[1 0],1616464877.432,Mon Mar 22 2021 19:01:17 GMT-0700 (Pacific Daylight Time),0
A,A2YGOORS5N9RW8,1134204304011,0,3,train,1,[1 0],[0 1],1 2 4 2 5 6,6,1 2 1 3 2,[0 4];[0 0];[0 0];[0 0];[8 0],4 0 0 0 0,933 3143 2608 3382 2923,97 98 97 97 98,0 1 2 3 4,12989,4,[1 0],1616464894.476,Mon Mar 22 2021 19:01:34 GMT-0700 (Pacific Daylight Time),0
A,A2YGOORS5N9RW8,1134204304011,0,4,train,1,[0 1],[1 0],1 2 5 2 3 6,6,2 3 1 1 2,[2 0];[0 0];[0 0];[0 0];[0 7],2 0 0 0 0,1141 3430 2788 3285 3052,98 97 97 99 98,0 1 2 3 4,13696,2,[1 0],1616464911.01,Mon Mar 22 2021 19:01:51 GMT-0700 (Pacific Daylight Time),0
A,A2YGOORS5N9RW8,1134204304011,0,5,train,1,[1 0],[0 1],1 2 5 6,4,2 3 2,[2 0];[0 0];[8 0],0 0 0,1552 4862 2616,98 97 98,0 1 2,9030,0,[1 0],1616464924.281,Mon Mar 22 2021 19:02:04 GMT-0700 (Pacific Daylight Time),0
A,A2YGOORS5N9RW8,1134204304011,0,6,train,1,[0 1],[1 0],1 2 3 6,4,1 1 2,[0 4];[0 0];[0 7],0 0 0,1350 4511 3114,97 99 98,0 1 2,8975,0,[1 0],1616464936.811,Mon Mar 22 2021 19:02:16 GMT-0700 (Pacific Daylight Time),0
A,A2YGOORS5N9RW8,1134204304011,0,7,train,1,[0 1],[1 0],1 2 4 6,4,1 2 2,[0 4];[0 0];[6 4],0 0 6,896 5677 3076,97 98 98,0 1 2,9649,6,[1 0],1616464950.764,Mon Mar 22 2021 19:02:30 GMT-0700 (Pacific Daylight Time),0
A,A2YGOORS5N9RW8,1134204304011,0,8,train,1,[0 1],[1 0],1 2 3 6,4,1 1 2,[0 4];[0 0];[0 7],0 0 0,816 3333 2864,97 99 98,0 1 2,7013,0,[1 0],1616464963.767,Mon Mar 22 2021 19:02:43 GMT-0700 (Pacific Daylight Time),0
A,A2YGOORS5N9RW8,1134204304011,0,9,train,1,[1 0],[0 1],1 2 5 6,4,1 3 2,[0 4];[0 0];[8 0],4 0 0,1248 3235 2493,97 97 98,0 1 2,6976,4,[1 0],1616464974.987,Mon Mar 22 2021 19:02:54 GMT-0700 (Pacific Daylight Time),0
