group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1801319951579,train,1,[-2 1 0],1 4 12,3,2563 1628 451 11750,51 32 51 32,0 2,16392,100,1566333612.971,Tue Aug 20 2019 16:40:12 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[1 -2 0],1 2 7,3,1199 11602 9504,50 50 32,0 1,22305,-40,1566333639.782,Tue Aug 20 2019 16:40:39 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[1 -2 0],1 2 5,3,2562 5169 4683,50 49 32,0 1,12414,-20,1566333657.095,Tue Aug 20 2019 16:40:57 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-1 1 0],1 2 6,3,792 2366 3071,50 51 32,0 1,6229,-100,1566333667.957,Tue Aug 20 2019 16:41:07 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-1 1 0],1 4 11,3,1280 2612 2771,51 50 32,0 1,6663,0,1566333676.452,Tue Aug 20 2019 16:41:16 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-1 1 0],1 4 12,3,848 2139 3906,51 51 32,0 1,6893,100,1566333684.551,Tue Aug 20 2019 16:41:24 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[1 -1 0],1 4 12,3,445 1573 2455,51 51 32,0 1,4473,-100,1566333689.581,Tue Aug 20 2019 16:41:29 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[1 -2 0],1 4 12,3,820 1722 4079,51 51 32,0 1,6621,-200,1566333696.753,Tue Aug 20 2019 16:41:36 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-2 1 0],1 4 13,3,444 1342 1915,51 49 32,0 1,3701,-20,1566333701.004,Tue Aug 20 2019 16:41:41 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-1 1 0],1 4 11,3,1029 1509 1811,51 50 32,0 1,4349,0,1566333705.974,Tue Aug 20 2019 16:41:45 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-2 1 0],1 3 9,3,1118 1637 1906,49 51 32,0 1,4661,-100,1566333711.166,Tue Aug 20 2019 16:41:51 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-2 1 0],1 3 8,3,692 1998 1658,49 50 32,0 1,4348,-180,1566333715.91,Tue Aug 20 2019 16:41:55 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-2 1 0],1 3 10,3,696 1561 1719,49 49 32,0 1,3976,90,1566333720.302,Tue Aug 20 2019 16:42:00 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[1 -1 0],1 3 9,3,467 1323 1604,49 51 32,0 1,3394,0,1566333724.072,Tue Aug 20 2019 16:42:04 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-2 1 0],1 3 10,3,745 1529 1717,49 49 32,0 1,3991,90,1566333728.559,Tue Aug 20 2019 16:42:08 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-1 1 0],1 3 10,3,329 1308 1503,49 49 32,0 1,3140,90,1566333732.035,Tue Aug 20 2019 16:42:12 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[1 -2 0],1 3 10,3,367 1292 1832,49 49 32,0 1,3491,-180,1566333735.84,Tue Aug 20 2019 16:42:15 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[1 -1 0],1 3 10,3,467 1352 1461,49 49 32,0 1,3280,-90,1566333739.471,Tue Aug 20 2019 16:42:19 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-2 1 0],1 3 10,3,312 1476 1555,49 49 32,0 1,3343,90,1566333743.123,Tue Aug 20 2019 16:42:23 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-1 1 0],1 3 10,3,343 1300 1415,49 49 32,0 1,3058,90,1566333746.472,Tue Aug 20 2019 16:42:26 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-1 1 0],1 3 10,3,424 1352 1563,49 49 32,0 1,3339,90,1566333750.125,Tue Aug 20 2019 16:42:30 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[1 -2 0],1 3 8,3,384 1650 1499,49 50 32,0 1,3533,90,1566333754.019,Tue Aug 20 2019 16:42:34 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-2 1 0],1 3 10,3,507 1441 1413,49 49 32,0 1,3361,90,1566333757.695,Tue Aug 20 2019 16:42:37 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[-1 1 0],1 3 10,3,302 1941 1410,49 49 32,0 1,3653,90,1566333761.676,Tue Aug 20 2019 16:42:41 GMT-0400 (Eastern Daylight Time),0
A,1801319951579,train,1,[1 -1 0],1 3 10,3,476 1273 1537,49 49 32,0 1,3286,-90,1566333765.288,Tue Aug 20 2019 16:42:45 GMT-0400 (Eastern Daylight Time),0
