group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1611796065541,train,1,[-1 1 0],1 4 12,3,3378 10415 9483,51 50 32,0 1,23276,100,1565279787.621,Thu Aug 08 2019 11:56:27 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 3 10,3,918 2967 5022,50 50 32,0 1,8907,10,1565279798.332,Thu Aug 08 2019 11:56:38 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 3 10,3,1194 2267 2015,50 50 32,0 1,5476,10,1565279805.143,Thu Aug 08 2019 11:56:45 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 4 12,3,5039 3537 5320,51 50 32,0 1,13896,-100,1565279822.187,Thu Aug 08 2019 11:57:02 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 3 10,3,1136 1914 5913 318,50 50 50 32,0 1,9281,-20,1565279832.381,Thu Aug 08 2019 11:57:12 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 5,3,447 1798 1652,49 49 32,0 1,3897,-20,1565279838.329,Thu Aug 08 2019 11:57:18 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 4 12,3,913 1994 639 749 1201 1756,51 32 32 32 50 32,0 4,7252,-200,1565279846.449,Thu Aug 08 2019 11:57:26 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 11,3,784 1574 1882,51 51 32,0 1,4240,0,1565279851.253,Thu Aug 08 2019 11:57:31 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 4 11,3,420 1380 1642,51 51 32,0 1,3442,0,1565279855.355,Thu Aug 08 2019 11:57:35 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 5,3,680 3490 1790,49 49 32,0 1,5960,-10,1565279862.185,Thu Aug 08 2019 11:57:42 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 7,3,988 1917 1733,49 50 32,0 1,4638,-70,1565279867.553,Thu Aug 08 2019 11:57:47 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 11,3,1037 1207 817 1765,51 32 51 32,0 2,4826,0,1565279873.098,Thu Aug 08 2019 11:57:53 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 3 9,3,380 1874 1625,50 51 32,0 1,3879,-100,1565279877.562,Thu Aug 08 2019 11:57:57 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 3 10,3,606 1413 1569,50 50 32,0 1,3588,-20,1565279881.636,Thu Aug 08 2019 11:58:01 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 3 10,3,682 1231 1550,50 50 32,0 1,3463,10,1565279885.512,Thu Aug 08 2019 11:58:05 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 3 10,3,315 1314 1511 634,50 50 50 32,0 1,3774,10,1565279889.797,Thu Aug 08 2019 11:58:09 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 3 10,3,443 1293 1563,50 50 32,0 1,3299,-10,1565279894.382,Thu Aug 08 2019 11:58:14 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 2 5,3,343 2175 356 1603,49 32 49 32,0 2,4477,10,1565279899.725,Thu Aug 08 2019 11:58:19 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 5,3,515 1084 1607,49 49 32,0 1,3206,-20,1565279903.512,Thu Aug 08 2019 11:58:23 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 4 13,3,3406 3615 1886,51 49 32,0 1,8907,10,1565279920.585,Thu Aug 08 2019 11:58:40 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 11,3,2044 2231 1590,51 51 32,0 1,5865,0,1565279928.171,Thu Aug 08 2019 11:58:48 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,2664 4392 1733,49 51 32,0 1,8789,100,1565279939.402,Thu Aug 08 2019 11:58:59 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,2580 2008 1592,51 50 32,0 1,6180,100,1565279947.544,Thu Aug 08 2019 11:59:07 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,907 1611 1658,51 50 32,0 1,4176,100,1565279955.936,Thu Aug 08 2019 11:59:15 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,1125 2746 1595,49 51 32,0 1,5466,100,1565279964.627,Thu Aug 08 2019 11:59:24 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,1617 1729 1609,49 51 32,0 1,4955,100,1565279972.247,Thu Aug 08 2019 11:59:32 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,1942 1579 1923,51 50 32,0 1,5444,100,1565279979.788,Thu Aug 08 2019 11:59:39 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,2565 1699 1791,51 50 32,0 1,6055,100,1565279987.837,Thu Aug 08 2019 11:59:47 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,1149 2243 4206,49 51 32,0 1,7598,100,1565279996.401,Thu Aug 08 2019 11:59:56 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,2378 2009 1971,49 51 32,0 1,6358,100,1565280006.08,Thu Aug 08 2019 12:00:06 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,550 1726 1540,49 51 32,0 1,3816,100,1565280011.527,Thu Aug 08 2019 12:00:11 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,1080 1444 1645,51 50 32,0 1,4169,100,1565280017.516,Thu Aug 08 2019 12:00:17 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,681 1549 2011,49 51 32,0 1,4241,100,1565280024.71,Thu Aug 08 2019 12:00:24 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,1386 1615 3228,51 50 32,0 1,6229,100,1565280031.789,Thu Aug 08 2019 12:00:31 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 4 12,3,1040 1727 1728,51 50 32,0 1,4495,-200,1565280039.167,Thu Aug 08 2019 12:00:39 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,5742 1553 1645,51 50 32,0 1,8940,100,1565280048.745,Thu Aug 08 2019 12:00:48 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,747 1621 1905,49 51 32,0 1,4273,100,1565280054.615,Thu Aug 08 2019 12:00:54 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,2194 1513 1934,51 50 32,0 1,5641,100,1565280061.886,Thu Aug 08 2019 12:01:01 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,719 1656 2544,51 50 32,0 1,4919,100,1565280071.436,Thu Aug 08 2019 12:01:11 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,511 1467 2368,49 51 32,0 1,4346,100,1565280077.051,Thu Aug 08 2019 12:01:17 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 7,3,1978 1520 1921,49 50 32,0 1,5419,0,1565280083.636,Thu Aug 08 2019 12:01:23 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,1312 1648 1711,49 51 32,0 1,4671,100,1565280089.757,Thu Aug 08 2019 12:01:29 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,1397 1511 1834,51 50 32,0 1,4742,100,1565280096.656,Thu Aug 08 2019 12:01:36 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,2002 1327 2263,51 50 32,0 1,5592,100,1565280102.826,Thu Aug 08 2019 12:01:42 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,687 1764 1922,49 51 32,0 1,4373,100,1565280108.37,Thu Aug 08 2019 12:01:48 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,2122 1633 1489,49 51 32,0 1,5244,100,1565280114.106,Thu Aug 08 2019 12:01:54 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,447 1460 1635,51 50 32,0 1,3542,100,1565280118.821,Thu Aug 08 2019 12:01:58 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,399 1871 1475,49 51 32,0 1,3745,100,1565280124.482,Thu Aug 08 2019 12:02:04 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,2115 1720 1738,51 50 32,0 1,5573,100,1565280130.57,Thu Aug 08 2019 12:02:10 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,1429 1530 1878,51 50 32,0 1,4837,100,1565280136.165,Thu Aug 08 2019 12:02:16 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,1474 1491 1794,51 50 32,0 1,4759,100,1565280141.504,Thu Aug 08 2019 12:02:21 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 7,3,592 1404 1719,49 50 32,0 1,3715,-70,1565280146.532,Thu Aug 08 2019 12:02:26 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,4746 1675 1926,51 50 32,0 1,8347,100,1565280155.412,Thu Aug 08 2019 12:02:35 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,1067 1373 1778,49 51 32,0 1,4218,100,1565280160.361,Thu Aug 08 2019 12:02:40 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,1927 1560 2030,49 51 32,0 1,5517,100,1565280166.877,Thu Aug 08 2019 12:02:46 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,1797 1452 1771,51 50 32,0 1,5020,100,1565280173.957,Thu Aug 08 2019 12:02:53 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,737 1488 1481,49 51 32,0 1,3706,100,1565280178.457,Thu Aug 08 2019 12:02:58 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 4 13,3,3658 3085 1827,51 49 32,0 1,8570,10,1565280187.644,Thu Aug 08 2019 12:03:07 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,880 1382 1752,51 50 32,0 1,4014,100,1565280192.773,Thu Aug 08 2019 12:03:12 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,916 1361 1445,51 50 32,0 1,3722,100,1565280197.621,Thu Aug 08 2019 12:03:17 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,634 1305 1584,51 50 32,0 1,3523,100,1565280202.197,Thu Aug 08 2019 12:03:22 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,1083 2007 1732,49 51 32,0 1,4822,100,1565280207.844,Thu Aug 08 2019 12:03:27 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,1726 1570 1630,51 50 32,0 1,4926,100,1565280213.423,Thu Aug 08 2019 12:03:33 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,1892 1687 1401,49 51 32,0 1,4980,100,1565280219.836,Thu Aug 08 2019 12:03:39 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,933 1467 1329,49 51 32,0 1,3729,100,1565280224.509,Thu Aug 08 2019 12:03:44 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,359 1338 1483,49 51 32,0 1,3180,100,1565280229.978,Thu Aug 08 2019 12:03:49 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,499 1342 1577,51 50 32,0 1,3418,100,1565280234.241,Thu Aug 08 2019 12:03:54 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,518 1395 1468,49 51 32,0 1,3381,100,1565280239.013,Thu Aug 08 2019 12:03:59 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,1862 1457 1484,51 50 32,0 1,4803,100,1565280245.79,Thu Aug 08 2019 12:04:05 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 4 11,3,645 1863 1648,51 51 32,0 1,4156,0,1565280271.611,Thu Aug 08 2019 12:04:31 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,896 1880 2035,49 51 32,0 1,4811,100,1565280277.402,Thu Aug 08 2019 12:04:37 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,405 1702 1473,49 51 32,0 1,3580,100,1565280282.494,Thu Aug 08 2019 12:04:42 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,1090 1727 2449,49 51 32,0 1,5266,100,1565280289.547,Thu Aug 08 2019 12:04:49 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,1221 1826 1850,49 51 32,0 1,4897,100,1565280295.76,Thu Aug 08 2019 12:04:55 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,409 1328 1651,49 51 32,0 1,3388,100,1565280300.581,Thu Aug 08 2019 12:05:00 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,629 1802 1674,51 50 32,0 1,4105,100,1565280306.393,Thu Aug 08 2019 12:05:06 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,2881 1359 1779,51 50 32,0 1,6019,100,1565280313.302,Thu Aug 08 2019 12:05:13 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,806 1809 1503,49 51 32,0 1,4118,100,1565280318.541,Thu Aug 08 2019 12:05:18 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,1919 1316 1429,51 50 32,0 1,4664,100,1565280323.847,Thu Aug 08 2019 12:05:23 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,1024 1346 1720,51 50 32,0 1,4090,100,1565280328.594,Thu Aug 08 2019 12:05:28 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,607 1346 18465,49 51 32,0 1,20418,100,1565280350.337,Thu Aug 08 2019 12:05:50 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,958 1524 1726,51 50 32,0 1,4208,100,1565280356.158,Thu Aug 08 2019 12:05:56 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,482 1343 1465,51 50 32,0 1,3290,100,1565280360.643,Thu Aug 08 2019 12:06:00 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,887 1294 1423,51 50 32,0 1,3604,100,1565280365.274,Thu Aug 08 2019 12:06:05 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,475 1305 1571,49 51 32,0 1,3351,100,1565280369.624,Thu Aug 08 2019 12:06:09 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,899 1284 1499,51 50 32,0 1,3682,100,1565280375.452,Thu Aug 08 2019 12:06:15 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,498 1346 1516,51 50 32,0 1,3360,100,1565280379.585,Thu Aug 08 2019 12:06:19 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,383 1372 1605,49 51 32,0 1,3360,100,1565280384.01,Thu Aug 08 2019 12:06:24 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,2735 1469 1511,51 50 32,0 1,5715,100,1565280390.366,Thu Aug 08 2019 12:06:30 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -1 0],1 2 6,3,1608 1558 1945,49 51 32,0 1,5111,100,1565280396.537,Thu Aug 08 2019 12:06:36 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,764 1403 1656,49 51 32,0 1,3823,100,1565280401.823,Thu Aug 08 2019 12:06:41 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,556 1547 1571,51 50 32,0 1,3674,100,1565280406.309,Thu Aug 08 2019 12:06:46 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,505 1295 1454,51 50 32,0 1,3254,100,1565280410.482,Thu Aug 08 2019 12:06:50 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,632 1312 1563,51 50 32,0 1,3507,100,1565280415.571,Thu Aug 08 2019 12:06:55 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,1657 1355 2483,51 50 32,0 1,5495,100,1565280421.73,Thu Aug 08 2019 12:07:01 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,464 1372 2109,49 51 32,0 1,3945,100,1565280426.352,Thu Aug 08 2019 12:07:06 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-1 1 0],1 4 12,3,607 1286 1516,51 50 32,0 1,3409,100,1565280430.597,Thu Aug 08 2019 12:07:10 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[1 -2 0],1 2 6,3,613 1420 1550,49 51 32,0 1,3583,100,1565280434.98,Thu Aug 08 2019 12:07:14 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,487 1398 1547,51 50 32,0 1,3432,100,1565280439.184,Thu Aug 08 2019 12:07:19 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,train,1,[-2 1 0],1 4 12,3,1051 1309 1692,51 50 32,0 1,4052,100,1565280444.116,Thu Aug 08 2019 12:07:24 GMT-0400 (Eastern Daylight Time),0
A,1611796065541,test,1,[1 1 1],1 2 6,3,7796 1397 1873,49 51 32,0 1,11066,100,1565280455.771,Thu Aug 08 2019 12:07:35 GMT-0400 (Eastern Daylight Time),0
