A,1790281791340,train,1,[1 -1 0],1 2 6,3,1072 1232 1345,50 50 32,0 1,3649,100,1554082848.843,Sun Mar 31 2019 21:40:48 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,800 1152 1392,50 50 32,0 1,3344,100,1554082852.602,Sun Mar 31 2019 21:40:52 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,2368 1216 1343,49 50 32,0 1,4927,100,1554082857.947,Sun Mar 31 2019 21:40:57 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 4 13,3,448 2945 1776,49 51 32,0 1,5169,10,1554082863.531,Sun Mar 31 2019 21:41:03 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,1760 1167 1457,50 50 32,0 1,4384,100,1554082868.475,Sun Mar 31 2019 21:41:08 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,1215 1329 1408,49 50 32,0 1,3952,100,1554082872.811,Sun Mar 31 2019 21:41:12 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,1408 1248 1536,49 50 32,0 1,4192,100,1554082877.42,Sun Mar 31 2019 21:41:17 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 6,3,1088 1264 1408,50 50 32,0 1,3760,100,1554082881.659,Sun Mar 31 2019 21:41:21 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-2 1 0],1 4 12,3,1312 1280 1360,49 50 32,0 1,3952,100,1554082886.027,Sun Mar 31 2019 21:41:26 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -1 0],1 2 7,3,1546 1328 2720,50 51 32,0 1,5594,0,1554082892.059,Sun Mar 31 2019 21:41:32 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[-1 1 0],1 4 12,3,3696 1248 1440,49 50 32,0 1,6384,100,1554082899.083,Sun Mar 31 2019 21:41:39 GMT-0400 (Eastern Daylight Time),0
A,1790281791340,train,1,[1 -2 0],1 2 6,3,1232 1264 1344,50 50 32,0 1,3840,100,1554082903.483,Sun Mar 31 2019 21:41:43 GMT-0400 (Eastern Daylight Time),0
