group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1176231817529,train,1,[-2 1 0],1 4 12,3,3039 3453 6786,98 99 32,0 1,13278,100,1565272227.932,Thu Aug 08 2019 09:50:27 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 4 11,3,868 2050 3391 398,98 98 99 32,0 1,6707,0,1565272236.101,Thu Aug 08 2019 09:50:36 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 2 5,3,1466 2086 1183 1281 431,97 97 97 98 32,0 1,6447,-10,1565272243.739,Thu Aug 08 2019 09:50:43 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 3 9,3,818 1950 2561,99 99 32,0 1,5329,0,1565272250.746,Thu Aug 08 2019 09:50:50 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 4 11,3,570 2088 2366 915,98 98 98 32,0 1,5939,0,1565272257.568,Thu Aug 08 2019 09:50:57 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 4 11,3,1168 2186 2548 586,98 98 98 32,0 1,6488,0,1565272265.776,Thu Aug 08 2019 09:51:05 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 2 7,3,1419 2058 2389,49 50 32,0 1,5866,0,1565272276.174,Thu Aug 08 2019 09:51:16 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 2 5,3,787 1720 1996,49 49 32,0 1,4503,10,1565272282.106,Thu Aug 08 2019 09:51:22 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 4 11,3,1442 2534 2037,50 50 32,0 1,6013,0,1565272289.389,Thu Aug 08 2019 09:51:29 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 2 7,3,1300 3087 2721,49 50 32,0 1,7108,-70,1565272298.327,Thu Aug 08 2019 09:51:38 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 2 5,3,2607 2138 2207,49 49 32,0 1,6952,10,1565272306.42,Thu Aug 08 2019 09:51:46 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 3 8,3,1425 1818 2314,51 50 32,0 1,5557,-20,1565272313.489,Thu Aug 08 2019 09:51:53 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 3 8,3,1170 1637 1934,51 50 32,0 1,4741,-10,1565272321.165,Thu Aug 08 2019 09:52:01 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 4 11,3,912 353 1132 3135,32 50 50 32,1 2,5532,0,1565272327.997,Thu Aug 08 2019 09:52:07 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 4 11,3,1364 1931 11108,50 50 32,0 1,14403,0,1565272343.545,Thu Aug 08 2019 09:52:23 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 4 11,3,1239 1372 4874,50 50 32,0 1,7485,0,1565272354.062,Thu Aug 08 2019 09:52:34 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 2 6,3,696 2302 2413,49 51 32,0 1,5411,100,1565272362.108,Thu Aug 08 2019 09:52:42 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 2 6,3,1064 1522 1958,49 51 32,0 1,4544,-200,1565272367.509,Thu Aug 08 2019 09:52:47 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 2 7,3,690 1813 1864,49 50 32,0 1,4367,-70,1565272372.779,Thu Aug 08 2019 09:52:52 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 2 5,3,739 1456 1844,49 49 32,0 1,4039,10,1565272380.267,Thu Aug 08 2019 09:53:00 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 4 13,3,974 1584 8346,50 49 32,0 1,10904,-10,1565272393.278,Thu Aug 08 2019 09:53:13 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 2 6,3,767 326 1524 1250,32 49 51 32,1 2,3867,100,1565272398.209,Thu Aug 08 2019 09:53:18 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 2 7,3,255 371 1065 1010 256 226,32 49 50 50 49 32,1 2,3183,-70,1565272401.826,Thu Aug 08 2019 09:53:21 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 2 7,3,307 226 1148 1096,32 49 50 32,1 2,2777,0,1565272404.802,Thu Aug 08 2019 09:53:24 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 4 11,3,217 142 472 1248 1697,32 32 50 50 32,2 3,3776,0,1565272408.784,Thu Aug 08 2019 09:53:28 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 2 6,3,757 1049 1057,49 51 32,0 1,2863,-100,1565272412.554,Thu Aug 08 2019 09:53:32 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 2 7,3,315 335 1074 1063,32 49 50 32,1 2,2787,-70,1565272415.571,Thu Aug 08 2019 09:53:35 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 2 7,3,156 543 1288 1009,32 49 50 32,1 2,2996,-70,1565272418.696,Thu Aug 08 2019 09:53:38 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 3 10,3,167 604 1136 1113,32 51 49 32,1 2,3020,-20,1565272421.919,Thu Aug 08 2019 09:53:41 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 4 12,3,31 33 33 32 35 32 149 383 1191 1017 191,32 32 32 32 32 32 32 50 51 49 32,7 8,3127,100,1565272425.542,Thu Aug 08 2019 09:53:45 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 2 7,3,202 866 1268 1118,32 49 50 32,1 2,3454,-70,1565272429.228,Thu Aug 08 2019 09:53:49 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 3 10,3,550 1143 1107 215 164,51 49 50 51 32,0 1,3179,10,1565272432.697,Thu Aug 08 2019 09:53:52 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 2 6,3,110 1035 1010 56 39 136,49 51 49 50 51 32,0 1,2386,-200,1565272435.729,Thu Aug 08 2019 09:53:55 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 2 5,3,97 1052 130 1042 48 26,49 32 49 49 50 32,0 2,2395,-20,1565272438.355,Thu Aug 08 2019 09:53:58 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 3 8,3,271 636 1070 308 1161 308 63 81 188,32 51 32 50 50 49 50 51 32,1 3,4086,10,1565272442.813,Thu Aug 08 2019 09:54:02 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 2 5,3,314 1192 1123 40 58 73,49 49 49 50 51 32,0 1,2800,-20,1565272446.083,Thu Aug 08 2019 09:54:06 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 2 6,3,77 2729 420 1107 230 232 431 374,49 32 51 49 50 50 49 32,0 2,5600,100,1565272452.27,Thu Aug 08 2019 09:54:12 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 4 13,3,614 1104 2218,50 49 32,0 1,3936,10,1565272463.633,Thu Aug 08 2019 09:54:23 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 4 12,3,863 1645 2288 463,98 99 101 32,0 1,5259,100,1565272469.771,Thu Aug 08 2019 09:54:29 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 3 8,3,342 703 4139 1536 1896,105 105 99 98 32,2 3,8616,10,1565272479.651,Thu Aug 08 2019 09:54:39 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 3 10,3,881 1227 1208,99 97 32,0 1,3316,-20,1565272483.285,Thu Aug 08 2019 09:54:43 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 3 9,3,224 312 1406 1440,32 99 99 32,1 2,3382,-100,1565272486.913,Thu Aug 08 2019 09:54:46 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 2 7,3,943 1548 1866,97 98 32,0 1,4357,-70,1565272491.509,Thu Aug 08 2019 09:54:51 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 2 7,3,1123 1531 3361,97 98 32,0 1,6015,-70,1565272499.271,Thu Aug 08 2019 09:54:59 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 2 6,3,870 2975 1827,97 99 32,0 1,5672,100,1565272505.474,Thu Aug 08 2019 09:55:05 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 2 6,3,554 2510 3231,97 99 32,0 1,6295,-100,1565272512.819,Thu Aug 08 2019 09:55:12 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 2 6,3,688 1678 5376,97 99 32,0 1,7742,-100,1565272521.334,Thu Aug 08 2019 09:55:21 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 2 6,3,634 2542 2056 2517 342,97 99 97 97 32,0 1,8091,100,1565272530.44,Thu Aug 08 2019 09:55:30 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 2 6,3,905 1190 1047 2187,97 99 99 32,0 1,5329,-100,1565272536.186,Thu Aug 08 2019 09:55:36 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 2 6,3,1047 1996 2192 355,97 99 97 32,0 1,5590,-200,1565272542.683,Thu Aug 08 2019 09:55:42 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 2 6,3,556 2737 1864,97 99 32,0 1,5157,-200,1565272548.319,Thu Aug 08 2019 09:55:48 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 2 7,3,665 1652 2132,97 98 32,0 1,4449,0,1565272553.422,Thu Aug 08 2019 09:55:53 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 2 5,3,638 3122 1844 202,97 97 97 32,0 1,5806,-10,1565272559.835,Thu Aug 08 2019 09:55:59 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 4 13,3,728 1968 1962,98 97 32,0 1,4658,10,1565272565.091,Thu Aug 08 2019 09:56:05 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-2 1 0],1 2 7,3,15 1047 1057 1972,97 98 98 32,0 1,4091,-70,1565272569.863,Thu Aug 08 2019 09:56:09 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 3 10,3,1094 1926 1669 291,99 97 98 32,0 1,4980,-20,1565272575.555,Thu Aug 08 2019 09:56:15 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[-1 1 0],1 4 13,3,441 1706 1957,98 97 32,0 1,4104,-10,1565272580.192,Thu Aug 08 2019 09:56:20 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 3 9,3,396 1234 1515,99 99 32,0 1,3145,0,1565272583.862,Thu Aug 08 2019 09:56:23 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -2 0],1 2 6,3,514 1172 1069 89 119,97 99 99 97 32,0 1,2963,100,1565272587.346,Thu Aug 08 2019 09:56:27 GMT-0400 (Eastern Daylight Time),0
A,1176231817529,train,1,[1 -1 0],1 3 9,3,117 1072 241 217 1103 93 213 81 23 114 60 21 89 460,99 32 32 99 99 97 97 99 98 97 98 99 97 32,0 3,3904,0,1565272591.457,Thu Aug 08 2019 09:56:31 GMT-0400 (Eastern Daylight Time),0
