group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1130893654288,train,1,[0 0 1],1 3 8,3,5038 80995 6546,51 51 32,0 1,92579,-10,1564683656.866,Thu Aug 01 2019 12:20:56 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,3128 2314 1318 1633090,49 32 49 32,0 2,1639850,0,1564685299.903,Thu Aug 01 2019 12:48:19 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 3 9,3,3236 6712 2993,51 50 32,0 1,12941,8,1564685315.169,Thu Aug 01 2019 12:48:35 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 2 6,3,3150 2165 1369,50 50 32,0 1,6684,10,1564685323.1,Thu Aug 01 2019 12:48:43 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 3 8,3,1757 1377 1037 1010,51 51 51 32,0 1,5181,-10,1564685329.113,Thu Aug 01 2019 12:48:49 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,1705 1109 898 1036,49 32 49 32,0 2,4748,0,1564685455.112,Thu Aug 01 2019 12:50:55 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 2 6,3,1121 1993 53412,50 50 32,0 1,56526,10,1564685514.045,Thu Aug 01 2019 12:51:54 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,2751 6543 1165,49 49 32,0 1,10459,0,1564685526.299,Thu Aug 01 2019 12:52:06 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 2 7,3,3419 2608 3925,50 49 32,0 1,9952,-1,1564685537.394,Thu Aug 01 2019 12:52:17 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 3 8,3,4337 4044 2183,51 51 32,0 1,10564,9,1564685549.107,Thu Aug 01 2019 12:52:29 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 2 6,3,844 336 259 518 3 1278 1372 2 155 2 319,32 32 32 87 50 50 49 50 49 50 32,4 5,5088,10,1564685554.83,Thu Aug 01 2019 12:52:34 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 2 7,3,427 1162 269 496 41 40 40 40 41 40 41 40 41 41 53 30 1179 1278 2658 99,50 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 49 51 32,0 17,8056,-1,1564685563.087,Thu Aug 01 2019 12:52:43 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,34 1053 1090,49 49 32,0 1,2177,0,1564685565.455,Thu Aug 01 2019 12:52:45 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,167 1027 1010 5 1 94,49 49 49 50 51 32,0 1,2304,0,1564685567.973,Thu Aug 01 2019 12:52:47 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,135 1158 1072,49 49 32,0 1,2365,0,1564685570.588,Thu Aug 01 2019 12:52:50 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,154 1012 56 1044,49 32 49 32,0 2,2266,0,1564685573.285,Thu Aug 01 2019 12:52:53 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,164 21 1014 182 1012,32 49 32 49 32,1 3,2393,0,1564685575.861,Thu Aug 01 2019 12:52:55 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 3 10,3,197 1099 38 1023,51 32 49 32,0 2,2357,9,1564685578.406,Thu Aug 01 2019 12:52:58 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 2 7,3,18 1028 152 1071,50 32 49 32,0 2,2269,-1,1564685581.047,Thu Aug 01 2019 12:53:01 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,123 1068 140 1133,49 32 49 32,0 2,2464,0,1564685583.943,Thu Aug 01 2019 12:53:03 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,105 1116 1024 43,49 49 49 32,0 1,2288,0,1564685586.448,Thu Aug 01 2019 12:53:06 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,200 60 1046 110 1247 1,32 49 32 49 51 32,1 3,2664,0,1564685589.325,Thu Aug 01 2019 12:53:09 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 2 7,3,71 1086 136 1025 20 96,50 32 49 51 49 32,0 2,2434,-1,1564685592.019,Thu Aug 01 2019 12:53:12 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,122 1032 1099,49 49 32,0 1,2253,0,1564685594.538,Thu Aug 01 2019 12:53:14 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,206 72 1021 1147,32 49 49 32,1 2,2446,0,1564685597.186,Thu Aug 01 2019 12:53:17 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,70 1026 31 1119,49 32 49 32,0 2,2246,0,1564685599.614,Thu Aug 01 2019 12:53:19 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,69 1205 11489 230,49 49 49 32,0 1,12993,0,1564685612.808,Thu Aug 01 2019 12:53:32 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,109 238 1083 1040,32 49 49 32,1 2,2470,0,1564685615.453,Thu Aug 01 2019 12:53:35 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 3 10,3,211 42 1061 1156 1,32 51 49 49 32,1 2,2471,9,1564685618.169,Thu Aug 01 2019 12:53:38 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,50 1036 36 1014 21 186 42 184 4 4,49 32 49 49 50 49 50 49 50 32,0 2,2577,0,1564685620.935,Thu Aug 01 2019 12:53:40 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,51 1066 100 1011 77,49 32 49 50 32,0 2,2305,0,1564685623.405,Thu Aug 01 2019 12:53:43 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,201 1114 119 1234,49 32 49 32,0 2,2668,0,1564685626.251,Thu Aug 01 2019 12:53:46 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,91 1026 159 1048 3 44,49 32 49 49 51 32,0 2,2371,0,1564685628.822,Thu Aug 01 2019 12:53:48 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,202 39 1006 1008,32 49 49 32,1 2,2255,0,1564685631.278,Thu Aug 01 2019 12:53:51 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 11,3,190 41 1018 1009 2 51,32 49 50 49 50 32,1 2,2311,0,1564685633.751,Thu Aug 01 2019 12:53:53 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 3 10,3,219 20 1049 1013 3 3 90,32 51 49 49 50 51 32,1 2,2397,9,1564685636.366,Thu Aug 01 2019 12:53:56 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,201 59 1178 60 1050,32 49 32 49 32,1 3,2548,0,1564685639.079,Thu Aug 01 2019 12:53:59 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,205 31 1130 70 1068,32 49 32 49 32,1 3,2504,0,1564685641.863,Thu Aug 01 2019 12:54:01 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 12,3,218 30 1193 1244 40 3,32 49 51 49 51 32,1 2,2728,10,1564685644.796,Thu Aug 01 2019 12:54:04 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,21 1045 1084 59 3,49 49 49 51 32,0 1,2212,0,1564685647.199,Thu Aug 01 2019 12:54:07 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,208 21 1055 1053 3 144,32 49 49 49 51 32,1 2,2484,0,1564685649.882,Thu Aug 01 2019 12:54:09 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,188 1055 1040 207,49 49 49 32,0 1,2490,0,1564685652.566,Thu Aug 01 2019 12:54:12 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,62 1064 1046 2 88,49 49 49 51 32,0 1,2262,0,1564685655.063,Thu Aug 01 2019 12:54:15 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 12,3,203 21 1044 1011,32 49 51 32,1 2,2279,-10,1564685657.551,Thu Aug 01 2019 12:54:17 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 12,3,124 1066 1041,49 51 32,0 1,2231,-10,1564685660.036,Thu Aug 01 2019 12:54:20 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,127 1104 161 1143,49 32 49 32,0 2,2535,0,1564685662.785,Thu Aug 01 2019 12:54:22 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,125 1064 1022,49 49 32,0 1,2211,0,1564685665.222,Thu Aug 01 2019 12:54:25 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 3 10,3,100 1036 1023,51 49 32,0 1,2159,-10,1564685667.604,Thu Aug 01 2019 12:54:27 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,40 1035 1212 30,49 49 49 32,0 1,2317,0,1564685670.159,Thu Aug 01 2019 12:54:30 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,90 1105 42 1110,49 32 49 32,0 2,2347,0,1564685687.37,Thu Aug 01 2019 12:54:47 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,61 1195 1119,49 49 32,0 1,2375,0,1564685689.938,Thu Aug 01 2019 12:54:49 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 12,3,81 1146 50 1078,49 32 51 32,0 2,2355,10,1564685692.515,Thu Aug 01 2019 12:54:52 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[0 0 1],1 4 13,3,142 1084 120 1051 0 117,49 32 49 49 51 32,0 2,2514,0,1564685695.241,Thu Aug 01 2019 12:54:55 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 12,3,192 1176 1119 52 178,49 51 51 50 32,0 1,2717,-10,1564685698.169,Thu Aug 01 2019 12:54:58 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 13,3,89 1121 1037,49 49 32,0 1,2247,0,1564685700.888,Thu Aug 01 2019 12:55:00 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 11,3,113 1159 1044,49 50 32,0 1,2316,0,1564685703.42,Thu Aug 01 2019 12:55:03 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 2 6,3,126 1196 1053 164,50 50 50 32,0 1,2539,10,1564685706.185,Thu Aug 01 2019 12:55:06 GMT-0600 (Central Standard Time),0
A,1130893654288,train,1,[1 0 0],1 4 11,3,52 1047 117 1111,49 32 50 32,0 2,2327,0,1564685708.764,Thu Aug 01 2019 12:55:08 GMT-0600 (Central Standard Time),0
