group, workerId, subj_id, block, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,A1P2RQ166VS5BT,1290250146279,9,train,1,[0 1],1 2 3,3,2540 2262,49 49,0 1,4802,5,1611011306.697,Mon Jan 18 2021 16:08:26 GMT-0700 (Mountain Standard Time),1
A,A1P2RQ166VS5BT,1290250146279,9,train,1,[0 1],1 2 3,3,2010 2372,49 49,0 1,4382,5,1611011313.635,Mon Jan 18 2021 16:08:33 GMT-0700 (Mountain Standard Time),1
A,A1P2RQ166VS5BT,1290250146279,9,train,1,[1 0],1 2 3,3,1875 4063,50 51,0 1,5938,5,1611011322.326,Mon Jan 18 2021 16:08:42 GMT-0700 (Mountain Standard Time),1
A,A1P2RQ166VS5BT,1290250146279,9,train,1,[0 1],1 2 3,3,1782 2307,49 49,0 1,4089,5,1611011329.046,Mon Jan 18 2021 16:08:49 GMT-0700 (Mountain Standard Time),1
A,A1P2RQ166VS5BT,1290250146279,9,train,1,[0 1],1 2 3,3,1775 2056,49 49,0 1,3831,5,1611011335.249,Mon Jan 18 2021 16:08:55 GMT-0700 (Mountain Standard Time),1
A,A1P2RQ166VS5BT,1290250146279,9,train,1,[0 1],1 2 3,3,1581 2203,49 49,0 1,3784,5,1611011341.354,Mon Jan 18 2021 16:09:01 GMT-0700 (Mountain Standard Time),1
A,A1P2RQ166VS5BT,1290250146279,9,train,1,[1 0],1 2 3,3,1564 2208,50 51,0 1,3772,5,1611011347.49,Mon Jan 18 2021 16:09:07 GMT-0700 (Mountain Standard Time),1
A,A1P2RQ166VS5BT,1290250146279,9,train,1,[1 0],1 2 3,3,862 1162 2045,51 50 51,1 2,4069,5,1611011354.488,Mon Jan 18 2021 16:09:14 GMT-0700 (Mountain Standard Time),1
A,A1P2RQ166VS5BT,1290250146279,9,train,1,[1 0],1 2 3,3,1392 2106,50 51,0 1,3498,5,1611011360.361,Mon Jan 18 2021 16:09:20 GMT-0700 (Mountain Standard Time),1
A,A1P2RQ166VS5BT,1290250146279,9,train,1,[1 0],1 2 3,3,2065 2035,50 51,0 1,4100,5,1611011367.559,Mon Jan 18 2021 16:09:27 GMT-0700 (Mountain Standard Time),1
A,A1P2RQ166VS5BT,1290250146279,9,test,1,[1 1],1 2 3,3,1574 4638,50 51,0 1,6212,5,1611011377.77,Mon Jan 18 2021 16:09:37 GMT-0700 (Mountain Standard Time),1
