group, workerId, subj_id, block, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[1 0],1 2 3,3,1304 2633,50 49,0 1,3937,0,1611012239.898,Mon Jan 18 2021 15:23:59 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[1 0],1 2 3,3,1306 2805,50 51,0 1,4111,3,1611012246.671,Mon Jan 18 2021 15:24:06 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[1 0],1 2 3,3,1211 3299,50 50,0 1,4510,2,1611012254.025,Mon Jan 18 2021 15:24:14 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[0 1],1 2 3,3,1058 3100,49 51,0 1,4158,0,1611012261.388,Mon Jan 18 2021 15:24:21 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[1 0],1 2 3,3,773 3113,50 49,0 1,3886,0,1611012268.232,Mon Jan 18 2021 15:24:28 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[0 1],1 2 3,3,1154 3350,49 50,0 1,4504,3,1611012275.675,Mon Jan 18 2021 15:24:35 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[1 0],1 2 3,3,1104 2818,50 51,0 1,3922,3,1611012282.042,Mon Jan 18 2021 15:24:42 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[0 1],1 2 3,3,1437 2648,49 50,0 1,4085,3,1611012288.514,Mon Jan 18 2021 15:24:48 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[0 1],1 2 3,3,1246 3150,50 51,0 1,4396,1,1611012295.618,Mon Jan 18 2021 15:24:55 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[1 0],1 2 3,3,835 2793 768,49 32 50,0 2,4396,4,1611012302.959,Mon Jan 18 2021 15:25:02 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[1 0],1 2 3,3,841 3012,49 49,0 1,3853,2,1611012342.813,Mon Jan 18 2021 15:25:42 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[0 1],1 2 3,3,1068 3175,50 51,0 1,4243,1,1611012349.803,Mon Jan 18 2021 15:25:49 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[1 0],1 2 3,3,783 3053,50 50,0 1,3836,2,1611012356.592,Mon Jan 18 2021 15:25:56 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[0 1],1 2 3,3,1195 3517,49 51,0 1,4712,0,1611012363.793,Mon Jan 18 2021 15:26:03 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,train,1,[0 1],1 2 3,3,894 3251,50 50,0 1,4145,4,1611012370.963,Mon Jan 18 2021 15:26:10 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,7,test,1,[1 1],1 2 3,3,859 2918,49 51,0 1,3777,5,1611012377.463,Mon Jan 18 2021 15:26:17 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[0 1],1 2 3,3,5041 5381,49 50,0 1,10422,1,1611012397.91,Mon Jan 18 2021 15:26:37 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[0 1],1 2 3,3,768 2916,50 51,0 1,3684,4,1611012404.709,Mon Jan 18 2021 15:26:44 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[1 0],1 2 3,3,1168 3212,50 51,0 1,4380,2,1611012411.638,Mon Jan 18 2021 15:26:51 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[1 0],1 2 3,3,859 2792,50 49,0 1,3651,4,1611012418.155,Mon Jan 18 2021 15:26:58 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[0 1],1 2 3,3,963 3135,49 50,0 1,4098,1,1611012424.365,Mon Jan 18 2021 15:27:04 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[1 0],1 2 3,3,894 3082,49 51,0 1,3976,0,1611012430.876,Mon Jan 18 2021 15:27:10 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[0 1],1 2 3,3,927 2536,50 49,0 1,3463,3,1611012437.43,Mon Jan 18 2021 15:27:17 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[1 0],1 2 3,3,793 2884,49 49,0 1,3677,2,1611012443.836,Mon Jan 18 2021 15:27:23 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[0 1],1 2 3,3,806 2914,50 51,0 1,3720,4,1611012450.078,Mon Jan 18 2021 15:27:30 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[1 0],1 2 3,3,1203 3139,50 50,0 1,4342,5,1611012456.77,Mon Jan 18 2021 15:27:36 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[1 0],1 2 3,3,762 2415 1033,49 32 50,0 2,4210,3,1611012463.507,Mon Jan 18 2021 15:27:43 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[0 1],1 2 3,3,910 2565 508,49 32 50,0 2,3983,1,1611012470.015,Mon Jan 18 2021 15:27:50 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[0 1],1 2 3,3,784 2583,50 49,0 1,3367,3,1611012476.153,Mon Jan 18 2021 15:27:56 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[0 1],1 2 3,3,1495 3198,49 51,0 1,4693,5,1611012483.353,Mon Jan 18 2021 15:28:03 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[0 1],1 2 3,3,1090 2733,50 51,0 1,3823,4,1611012489.786,Mon Jan 18 2021 15:28:09 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[1 0],1 2 3,3,1012 2612,49 51,0 1,3624,0,1611012496.092,Mon Jan 18 2021 15:28:16 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[1 0],1 2 3,3,684 2992,50 51,0 1,3676,2,1611012502.416,Mon Jan 18 2021 15:28:22 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[1 0],1 2 3,3,715 2658,50 49,0 1,3373,4,1611012508.162,Mon Jan 18 2021 15:28:28 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[0 1],1 2 3,3,882 2661,49 50,0 1,3543,1,1611012514.468,Mon Jan 18 2021 15:28:34 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,train,1,[1 0],1 2 3,3,938 3128,50 51,0 1,4066,2,1611012520.842,Mon Jan 18 2021 15:28:40 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,8,test,1,[1 1],1 2 3,3,698 2918,49 50,0 1,3616,4,1611012526.923,Mon Jan 18 2021 15:28:46 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[0 1],1 2 3,3,8223 10487,50 51,0 1,18710,4,1611012581.502,Mon Jan 18 2021 15:29:41 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[1 0],1 2 3,3,1306 2971,50 51,0 1,4277,2,1611012588.928,Mon Jan 18 2021 15:29:48 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[1 0],1 2 3,3,685 3088,49 50,0 1,3773,2,1611012595.284,Mon Jan 18 2021 15:29:55 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[0 1],1 2 3,3,1073 3515,50 51,0 1,4588,4,1611012602.463,Mon Jan 18 2021 15:30:02 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[1 0],1 2 3,3,789 3101,49 51,0 1,3890,4,1611012608.694,Mon Jan 18 2021 15:30:08 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[0 1],1 2 3,3,719 2899,49 50,0 1,3618,4,1611012614.823,Mon Jan 18 2021 15:30:14 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[0 1],1 2 3,3,848 2858,49 51,0 1,3706,3,1611012620.79,Mon Jan 18 2021 15:30:20 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[0 1],1 2 3,3,879 2578,50 49,0 1,3457,1,1611012626.662,Mon Jan 18 2021 15:30:26 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[1 0],1 2 3,3,754 2643,50 51,0 1,3397,2,1611012632.524,Mon Jan 18 2021 15:30:32 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[0 1],1 2 3,3,648 2830,49 50,0 1,3478,4,1611012638.408,Mon Jan 18 2021 15:30:38 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[0 1],1 2 3,3,809 3115,50 49,0 1,3924,1,1611012644.852,Mon Jan 18 2021 15:30:44 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[0 1],1 2 3,3,800 2714,50 51,0 1,3514,4,1611012650.971,Mon Jan 18 2021 15:30:50 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[0 1],1 2 3,3,732 2572,49 50,0 1,3304,4,1611012656.428,Mon Jan 18 2021 15:30:56 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[1 0],1 2 3,3,683 471 2612,32 50 51,1 2,3766,2,1611012662.165,Mon Jan 18 2021 15:31:02 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[1 0],1 2 3,3,1218 2754,50 51,0 1,3972,2,1611012668.533,Mon Jan 18 2021 15:31:08 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[1 0],1 2 3,3,594 2976,49 49,0 1,3570,5,1611012675.084,Mon Jan 18 2021 15:31:15 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[1 0],1 2 3,3,585 2765,50 50,0 1,3350,0,1611012681.045,Mon Jan 18 2021 15:31:21 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[1 0],1 2 3,3,800 2708,49 51,0 1,3508,4,1611012686.936,Mon Jan 18 2021 15:31:26 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[1 0],1 2 3,3,1055 2688,50 51,0 1,3743,2,1611012693.026,Mon Jan 18 2021 15:31:33 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,train,1,[0 1],1 2 3,3,616 2966,49 50,0 1,3582,4,1611012699.174,Mon Jan 18 2021 15:31:39 GMT-0800 (Pacific Standard Time),0
A,A2VNSNAN1LZBAM,1522652242599,9,test,1,[1 1],1 2 3,3,772 2598,49 51,0 1,3370,7,1611012704.847,Mon Jan 18 2021 15:31:44 GMT-0800 (Pacific Standard Time),0
