group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,187514,train,1,[1 0 0],1 2 6,3,3248 14084 4049,97 97 32,0 1,21381,100,1551316139.665,Wed Feb 27 2019 17:08:59 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[0 1 0],1 2 6,3,1572 2335 7432,97 97 32,0 1,11339,0,1551316155.786,Wed Feb 27 2019 17:09:15 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[0 1 0],1 3 9,3,1472 4483 3921,98 97 32,0 1,9876,80,1551316168.982,Wed Feb 27 2019 17:09:28 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[1 0 0],1 3 9,3,1975 2188 3039,98 97 32,0 1,7202,80,1551316181.163,Wed Feb 27 2019 17:09:41 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[1 0 0],1 2 6,3,882 2114 4255,97 97 32,0 1,7251,100,1551316192.538,Wed Feb 27 2019 17:09:52 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[1 0 0],1 3 9,3,1954 1843 2992,98 97 32,0 1,6789,80,1551316202.024,Wed Feb 27 2019 17:10:02 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[1 0 0],1 2 6,3,4353 1621 2399,97 97 32,0 1,8373,100,1551316212.201,Wed Feb 27 2019 17:10:12 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[1 0 0],1 2 6,3,2606 1883 2685,97 97 32,0 1,7174,100,1551316220.549,Wed Feb 27 2019 17:10:20 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[0 1 0],1 3 9,3,843 2015 2810,98 97 32,0 1,5668,80,1551316229.199,Wed Feb 27 2019 17:10:29 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[0 1 0],1 4 11,3,1509 2088 3006 3880,99 32 97 32,0 2,10483,0,1551316241.253,Wed Feb 27 2019 17:10:41 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[0 1 0],1 2 6,3,993 1914 3427,97 97 32,0 1,6334,0,1551316251.794,Wed Feb 27 2019 17:10:51 GMT-0800 (Pacific Standard Time),0
A,187514,train,1,[1 0 0],1 2 6,3,623 1639 2803,97 97 32,0 1,5065,100,1551316259.1,Wed Feb 27 2019 17:10:59 GMT-0800 (Pacific Standard Time),0
