group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1947932826922,train,1,[-2 0 1],1 2 6,3,4853 27711 8912,50 50 32,0 1,41476,-200,1564953501.399,Sun Aug 04 2019 14:18:21 GMT-0700 (Pacific Daylight Time),0
A,1947932826922,train,1,[-2 0 1],1 4 12,3,1794 6924 1019 2502,51 49 49 32,0 1,12239,100,1564953556.165,Sun Aug 04 2019 14:19:16 GMT-0700 (Pacific Daylight Time),0
A,1947932826922,train,1,[1 0 -1],1 4 12,3,976 1870 1809,51 49 32,0 1,4655,-100,1564953561.896,Sun Aug 04 2019 14:19:21 GMT-0700 (Pacific Daylight Time),0
A,1947932826922,train,1,[1 0 -2],1 2 7,3,625 1455 1808,50 51 32,0 1,3888,-70,1564953566.566,Sun Aug 04 2019 14:19:26 GMT-0700 (Pacific Daylight Time),0
A,1947932826922,train,1,[-1 0 1],1 3 9,3,572 2080 1776,49 49 32,0 1,4428,0,1564953571.783,Sun Aug 04 2019 14:19:31 GMT-0700 (Pacific Daylight Time),0
A,1947932826922,train,1,[1 0 -2],1 4 11,3,1312 1249 4623,51 50 32,0 1,7184,0,1564953579.927,Sun Aug 04 2019 14:19:39 GMT-0700 (Pacific Daylight Time),0
A,1947932826922,train,1,[1 0 -2],1 3 10,3,389 4713 1632,49 51 32,0 1,6734,-180,1564953588.037,Sun Aug 04 2019 14:19:48 GMT-0700 (Pacific Daylight Time),0
A,1947932826922,train,1,[1 0 -2],1 2 5,3,1006 1456 304 1735,50 32 49 32,0 2,4501,-20,1564953593.261,Sun Aug 04 2019 14:19:53 GMT-0700 (Pacific Daylight Time),0
A,1947932826922,train,1,[1 0 -1],1 4 13,3,271 1600 3568 146,51 51 51 32,0 1,5585,10,1564953599.879,Sun Aug 04 2019 14:19:59 GMT-0700 (Pacific Daylight Time),0
A,1947932826922,train,1,[-1 0 1],1 4 12,3,351 112 1646 2257,32 51 49 32,1 2,4366,100,1564953604.742,Sun Aug 04 2019 14:20:04 GMT-0700 (Pacific Daylight Time),0
