group, subj_id, stage, start, goal, path, length, RTs, keys, valid_keys, RT_tot, reward, timestamp, datetime, check_fails
A,1302317886802,train,1,[1 0 -1],1 3 8,3,2611 4437 7993,49 51 32,0 1,15041,-90,1565016296.587,Mon Aug 05 2019 10:44:56 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 2 6,3,1110 2680 2400,50 51 32,0 1,6190,-200,1565016305.153,Mon Aug 05 2019 10:45:05 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-2 0 1],1 2 5,3,1257 1584 2239,50 50 32,0 1,5080,-20,1565016311.338,Mon Aug 05 2019 10:45:11 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 3 9,3,544 1752 1921,49 50 32,0 1,4217,-100,1565016316.651,Mon Aug 05 2019 10:45:16 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 4 11,3,479 1568 1088,51 49 32,0 1,3135,0,1565016320.866,Mon Aug 05 2019 10:45:20 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-1 0 1],1 2 6,3,1040 2040 2185,50 51 32,0 1,5265,100,1565016328.595,Mon Aug 05 2019 10:45:28 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -1],1 3 9,3,920 2240 2216,49 50 32,0 1,5376,0,1565016335.618,Mon Aug 05 2019 10:45:35 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-2 0 1],1 2 6,3,1664 2514 1902,50 51 32,0 1,6080,100,1565016342.466,Mon Aug 05 2019 10:45:42 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-2 0 1],1 4 11,3,1144 1968 1984,51 49 32,0 1,5096,0,1565016348.73,Mon Aug 05 2019 10:45:48 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-1 0 1],1 3 9,3,922 2014 1256,49 50 32,0 1,4192,0,1565016353.906,Mon Aug 05 2019 10:45:53 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 2 6,3,551 2241 1209,50 51 32,0 1,4001,-200,1565016359.444,Mon Aug 05 2019 10:45:59 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 4 11,3,1545 1950 1928,51 49 32,0 1,5423,0,1565016365.778,Mon Aug 05 2019 10:46:05 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -1],1 2 7,3,832 2384 1940,50 49 32,0 1,5156,0,1565016372.126,Mon Aug 05 2019 10:46:12 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -1],1 2 6,3,552 2144 1864,50 51 32,0 1,4560,-100,1565016378.242,Mon Aug 05 2019 10:46:18 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-1 0 1],1 4 11,3,832 1737 2015,51 49 32,0 1,4584,0,1565016385.466,Mon Aug 05 2019 10:46:25 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 4 13,3,976 1640 2032,51 50 32,0 1,4648,-20,1565016393.274,Mon Aug 05 2019 10:46:33 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-2 0 1],1 3 9,3,742 1840 1984,49 50 32,0 1,4566,-100,1565016398.882,Mon Aug 05 2019 10:46:38 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -1],1 3 8,3,809 1855 3337,49 51 32,0 1,6001,-90,1565016405.923,Mon Aug 05 2019 10:46:45 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 2 5,3,815 1897 1719,50 50 32,0 1,4431,10,1565016411.177,Mon Aug 05 2019 10:46:51 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 2 7,3,600 1592 1714,50 49 32,0 1,3906,-70,1565016415.996,Mon Aug 05 2019 10:46:55 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 2 6,3,536 2352 1632,50 51 32,0 1,4520,-200,1565016421.194,Mon Aug 05 2019 10:47:01 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -1],1 4 12,3,1592 1088 714 1925,51 32 51 32,0 2,5319,100,1565016427.945,Mon Aug 05 2019 10:47:07 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 4 11,3,679 1681 1616,51 49 32,0 1,3976,0,1565016432.562,Mon Aug 05 2019 10:47:12 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 4 13,3,456 2601 1647,51 50 32,0 1,4704,-20,1565016437.906,Mon Aug 05 2019 10:47:17 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-1 0 1],1 3 10,3,927 1873 1720,49 49 32,0 1,4520,-90,1565016443.21,Mon Aug 05 2019 10:47:23 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 3 8,3,560 2082 2829,49 51 32,0 1,5471,-180,1565016449.761,Mon Aug 05 2019 10:47:29 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-1 0 1],1 3 9,3,735 2721 1752,49 50 32,0 1,5208,0,1565016455.586,Mon Aug 05 2019 10:47:35 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-2 0 1],1 2 5,3,1779 2252 1737,50 50 32,0 1,5768,-20,1565016461.97,Mon Aug 05 2019 10:47:41 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-1 0 1],1 2 7,3,1512 1729 1735,50 49 32,0 1,4976,0,1565016469.746,Mon Aug 05 2019 10:47:49 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 2 6,3,561 1680 5008,50 51 32,0 1,7249,-200,1565016477.61,Mon Aug 05 2019 10:47:57 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -1],1 3 10,3,470 1608 5081,49 49 32,0 1,7159,90,1565016485.402,Mon Aug 05 2019 10:48:05 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-1 0 1],1 3 10,3,904 1039 1026 2126 4073,49 32 49 49 32,0 2,9168,-90,1565016495.37,Mon Aug 05 2019 10:48:15 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 3 10,3,1033 1616 3703,49 49 32,0 1,6352,90,1565016502.553,Mon Aug 05 2019 10:48:22 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -1],1 3 10,3,1281 2504 2122,49 49 32,0 1,5907,90,1565016510.108,Mon Aug 05 2019 10:48:30 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-1 0 1],1 3 9,3,3528 1584 4862,49 50 32,0 1,9974,0,1565016520.872,Mon Aug 05 2019 10:48:40 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -1],1 3 9,3,3327 2360 1968,49 50 32,0 1,7655,0,1565016529.346,Mon Aug 05 2019 10:48:49 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -1],1 3 8,3,3070 1672 4024,49 51 32,0 1,8766,-90,1565016541.914,Mon Aug 05 2019 10:49:01 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-1 0 1],1 2 7,3,1685 1820 5119 648,50 49 50 32,0 1,9272,0,1565016551.954,Mon Aug 05 2019 10:49:11 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 2 5,3,1352 1745 5015,50 50 32,0 1,8112,10,1565016560.842,Mon Aug 05 2019 10:49:20 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[-1 0 1],1 2 6,3,2338 2098 5853,50 51 32,0 1,10289,100,1565016571.834,Mon Aug 05 2019 10:49:31 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 3 9,3,4577 1342 5344,49 50 32,0 1,11263,-100,1565016584.394,Mon Aug 05 2019 10:49:44 GMT-0400 (Eastern Daylight Time),0
A,1302317886802,train,1,[1 0 -2],1 4 11,3,1193 1649 5622,51 49 32,0 1,8464,0,1565016594.483,Mon Aug 05 2019 10:49:54 GMT-0400 (Eastern Daylight Time),0
